subscription_id,user_id,plan_type,monthly_revenue,subscription_start,is_churned
711,711,Starter,999,2026-06-14,0
712,712,Starter,999,2025-01-15,1
713,713,Starter,999,2024-08-06,0
714,714,Professional,2999,2025-03-17,0
715,715,Starter,999,2026-02-19,0
716,716,Starter,999,2026-05-14,1
717,717,Starter,999,2024-07-04,0
718,718,Starter,999,2025-12-17,1
719,719,Starter,999,2026-06-21,0
720,720,Professional,2999,2024-09-30,0
721,721,Professional,2999,2024-10-28,1
722,722,Professional,2999,2025-02-01,0
723,723,Starter,999,2025-05-13,0
724,724,Starter,999,2025-05-26,1
725,725,Starter,999,2026-03-10,0
726,726,Professional,2999,2025-11-25,0
727,727,Starter,999,2024-11-24,0
728,728,Starter,999,2026-03-03,0
729,729,Starter,999,2025-08-05,0
730,730,Starter,999,2024-11-12,1
731,731,Starter,999,2026-03-15,1
732,732,Professional,2999,2024-09-24,0
733,733,Starter,999,2024-10-31,0
734,734,Professional,2999,2024-07-05,0
735,735,Starter,999,2026-01-13,1
736,736,Enterprise,9999,2025-01-06,0
737,737,Starter,999,2024-08-10,0
738,738,Starter,999,2026-03-16,1
739,739,Starter,999,2025-01-21,0
740,740,Professional,2999,2026-02-17,1
741,741,Starter,999,2025-07-04,0
742,742,Professional,2999,2026-02-16,0
743,743,Starter,999,2025-04-20,1
744,744,Professional,2999,2024-11-09,0
745,745,Starter,999,2025-01-24,0
746,746,Starter,999,2026-01-06,0
747,747,Professional,2999,2024-07-02,0
748,748,Enterprise,9999,2025-12-28,0
749,749,Starter,999,2024-07-28,0
750,750,Professional,2999,2025-04-03,0
751,751,Starter,999,2025-03-06,0
752,752,Starter,999,2025-09-13,0
753,753,Starter,999,2026-03-22,1
754,754,Starter,999,2026-04-29,0
755,755,Professional,2999,2025-10-25,0
756,756,Starter,999,2026-01-08,0
757,757,Starter,999,2024-11-08,0
758,758,Professional,2999,2024-07-05,1
759,759,Professional,2999,2024-09-06,0
760,760,Starter,999,2026-02-24,0
761,761,Professional,2999,2024-08-14,0
762,762,Professional,2999,2024-07-10,1
763,763,Starter,999,2025-09-23,0
764,764,Starter,999,2025-08-12,0
765,765,Starter,999,2025-11-14,0
766,766,Starter,999,2024-11-18,0
767,767,Starter,999,2024-08-30,1
768,768,Starter,999,2025-12-24,0
769,769,Enterprise,9999,2025-08-13,0
770,770,Starter,999,2025-06-23,0
771,771,Starter,999,2026-04-05,0
772,772,Professional,2999,2025-06-23,0
773,773,Enterprise,9999,2026-02-21,0
774,774,Professional,2999,2025-07-20,0
775,775,Starter,999,2025-03-19,0
776,776,Starter,999,2025-09-19,0
777,777,Starter,999,2025-02-22,0
778,778,Professional,2999,2024-11-16,0
779,779,Starter,999,2024-12-01,0
780,780,Professional,2999,2026-05-05,0
781,781,Professional,2999,2024-12-27,0
782,782,Starter,999,2024-07-06,0
783,783,Professional,2999,2024-07-14,0
784,784,Professional,2999,2024-10-12,0
785,785,Starter,999,2024-11-11,0
786,786,Enterprise,9999,2025-11-20,0
787,787,Professional,2999,2025-11-04,0
788,788,Professional,2999,2025-05-26,0
789,789,Professional,2999,2025-02-02,0
790,790,Starter,999,2026-01-09,1
791,791,Starter,999,2024-09-30,0
792,792,Enterprise,9999,2026-05-10,0
793,793,Professional,2999,2025-10-14,0
794,794,Professional,2999,2025-09-25,1
795,795,Starter,999,2025-04-01,1
796,796,Starter,999,2026-02-20,1
797,797,Enterprise,9999,2025-02-03,0
798,798,Professional,2999,2026-05-11,0
799,799,Starter,999,2026-04-05,0
800,800,Enterprise,9999,2025-11-04,0
801,801,Starter,999,2024-12-18,1
802,802,Starter,999,2025-01-03,1
803,803,Professional,2999,2025-08-20,0
804,804,Starter,999,2024-09-21,0
805,805,Enterprise,9999,2025-07-25,0
806,806,Starter,999,2026-03-19,0
807,807,Starter,999,2025-03-02,0
808,808,Professional,2999,2025-04-15,0
809,809,Enterprise,9999,2025-10-05,0
810,810,Starter,999,2025-08-11,0
811,811,Professional,2999,2025-03-17,0
812,812,Starter,999,2025-02-12,0
813,813,Professional,2999,2024-09-05,1
814,814,Professional,2999,2025-02-15,0
815,815,Enterprise,9999,2024-11-14,0
816,816,Professional,2999,2024-12-25,0
817,817,Enterprise,9999,2025-01-11,0
818,818,Professional,2999,2026-01-31,0
819,819,Professional,2999,2025-04-03,0
820,820,Professional,2999,2024-10-01,0
821,821,Starter,999,2024-08-29,0
822,822,Starter,999,2025-07-31,0
823,823,Starter,999,2024-07-06,0
824,824,Starter,999,2025-11-24,1
825,825,Starter,999,2025-03-02,1
826,826,Starter,999,2024-12-22,0
827,827,Professional,2999,2025-10-27,0
828,828,Starter,999,2026-05-23,0
829,829,Starter,999,2025-08-06,0
830,830,Starter,999,2024-09-19,0
831,831,Professional,2999,2025-04-26,0
832,832,Professional,2999,2025-05-06,0
833,833,Starter,999,2025-12-23,0
834,834,Starter,999,2025-10-24,1
835,835,Starter,999,2026-04-21,1
836,836,Starter,999,2025-05-22,0
837,837,Starter,999,2025-05-02,0
838,838,Professional,2999,2025-09-03,0
839,839,Starter,999,2024-07-21,0
840,840,Enterprise,9999,2024-08-08,0
841,841,Starter,999,2024-11-05,0
842,842,Starter,999,2025-04-22,0
843,843,Starter,999,2025-05-15,0
844,844,Professional,2999,2025-10-04,0
845,845,Professional,2999,2025-08-24,0
846,846,Starter,999,2024-09-17,0
847,847,Professional,2999,2024-07-06,0
848,848,Professional,2999,2025-03-08,0
849,849,Starter,999,2025-08-08,0
850,850,Professional,2999,2025-09-16,0
851,851,Starter,999,2024-07-31,0
852,852,Starter,999,2026-04-23,0
853,853,Professional,2999,2024-07-28,1
854,854,Professional,2999,2026-04-02,0
855,855,Professional,2999,2025-02-13,0
856,856,Starter,999,2025-10-15,0
857,857,Professional,2999,2026-05-07,0
858,858,Starter,999,2024-09-08,0
859,859,Starter,999,2025-12-09,1
860,860,Starter,999,2025-12-08,0
861,861,Enterprise,9999,2025-03-29,0
862,862,Starter,999,2024-08-10,1
863,863,Starter,999,2025-09-25,0
864,864,Professional,2999,2025-12-15,1
865,865,Professional,2999,2025-07-28,0
866,866,Starter,999,2025-10-11,0
867,867,Starter,999,2025-05-14,0
868,868,Professional,2999,2025-10-28,0
869,869,Enterprise,9999,2026-02-09,0
870,870,Professional,2999,2025-02-19,0
871,871,Professional,2999,2024-06-29,0
872,872,Enterprise,9999,2025-04-17,0
873,873,Professional,2999,2025-04-11,0
874,874,Starter,999,2025-05-21,0
875,875,Starter,999,2025-09-10,1
876,876,Professional,2999,2025-02-11,1
877,877,Enterprise,9999,2025-10-23,1
878,878,Starter,999,2026-06-12,0
879,879,Starter,999,2025-01-13,0
880,880,Starter,999,2025-11-23,1
881,881,Starter,999,2024-07-02,0
882,882,Starter,999,2024-11-13,0
883,883,Professional,2999,2025-08-06,0
884,884,Professional,2999,2024-10-28,1
885,885,Professional,2999,2025-05-31,0
886,886,Enterprise,9999,2024-12-10,0
887,887,Starter,999,2024-09-10,0
888,888,Professional,2999,2025-12-01,0
889,889,Starter,999,2025-10-21,0
890,890,Professional,2999,2025-10-27,0
891,891,Starter,999,2025-11-13,1
892,892,Starter,999,2025-09-28,0
893,893,Professional,2999,2026-04-29,0
894,894,Starter,999,2024-12-15,1
895,895,Enterprise,9999,2026-01-21,0
896,896,Enterprise,9999,2024-12-21,0
897,897,Enterprise,9999,2026-05-13,0
898,898,Starter,999,2025-02-21,1
899,899,Professional,2999,2025-10-26,0
900,900,Professional,2999,2025-09-25,0
901,901,Starter,999,2026-01-07,0
902,902,Starter,999,2026-05-08,0
903,903,Professional,2999,2025-03-27,0
904,904,Starter,999,2024-08-19,0
905,905,Professional,2999,2025-10-12,0
906,906,Professional,2999,2025-09-18,0
907,907,Enterprise,9999,2025-01-23,0
908,908,Professional,2999,2024-12-21,0
909,909,Professional,2999,2025-08-22,0
910,910,Enterprise,9999,2025-11-30,0
911,911,Starter,999,2025-02-26,0
912,912,Starter,999,2025-04-01,0
913,913,Starter,999,2025-10-28,0
914,914,Starter,999,2025-05-20,0
915,915,Starter,999,2026-03-09,1
916,916,Starter,999,2025-12-29,0
917,917,Professional,2999,2024-06-23,1
918,918,Professional,2999,2025-09-05,0
919,919,Professional,2999,2025-04-07,0
920,920,Starter,999,2026-02-09,0
921,921,Professional,2999,2024-09-19,0
922,922,Professional,2999,2025-01-03,0
923,923,Starter,999,2025-04-01,1
924,924,Starter,999,2025-03-28,1
925,925,Starter,999,2024-09-27,0
926,926,Starter,999,2025-07-04,1
927,927,Starter,999,2025-08-09,0
928,928,Starter,999,2026-05-19,0
929,929,Starter,999,2026-05-20,0
930,930,Enterprise,9999,2026-03-07,0
931,931,Starter,999,2025-07-05,1
932,932,Starter,999,2025-08-03,0
933,933,Professional,2999,2025-06-20,0
934,934,Starter,999,2025-02-06,0
935,935,Enterprise,9999,2025-08-07,0
936,936,Starter,999,2026-02-24,1
937,937,Professional,2999,2025-07-30,1
938,938,Enterprise,9999,2024-09-18,0
939,939,Professional,2999,2026-04-19,0
940,940,Starter,999,2025-10-30,0
941,941,Enterprise,9999,2026-06-03,0
942,942,Starter,999,2024-07-17,0
943,943,Starter,999,2026-04-08,0
944,944,Professional,2999,2024-07-28,0
945,945,Starter,999,2025-10-08,1
946,946,Professional,2999,2026-02-05,0
947,947,Starter,999,2026-01-13,0
948,948,Starter,999,2025-02-27,0
949,949,Professional,2999,2025-02-11,0
950,950,Starter,999,2026-01-18,0
951,951,Starter,999,2026-01-06,0
952,952,Starter,999,2026-02-11,1
953,953,Starter,999,2025-01-08,0
954,954,Starter,999,2025-06-03,0
955,955,Professional,2999,2025-10-07,0
956,956,Starter,999,2026-01-13,0
957,957,Starter,999,2025-07-23,0
958,958,Starter,999,2025-06-22,1
959,959,Starter,999,2024-11-21,0
960,960,Starter,999,2024-12-15,0
961,961,Starter,999,2025-02-25,0
962,962,Starter,999,2024-11-03,0
963,963,Professional,2999,2025-07-28,0
964,964,Starter,999,2024-06-27,1
965,965,Starter,999,2024-09-19,0
966,966,Professional,2999,2026-02-03,0
967,967,Professional,2999,2026-01-17,1
968,968,Starter,999,2025-10-15,1
969,969,Starter,999,2026-02-21,0
970,970,Professional,2999,2025-08-20,0
971,971,Starter,999,2026-04-23,0
972,972,Starter,999,2024-06-27,1
973,973,Starter,999,2025-08-15,1
974,974,Starter,999,2024-08-14,0
975,975,Starter,999,2026-01-07,0
976,976,Starter,999,2025-06-14,0
977,977,Professional,2999,2026-03-24,0
978,978,Starter,999,2025-02-05,0
979,979,Starter,999,2025-09-24,0
980,980,Enterprise,9999,2025-09-15,0
981,981,Professional,2999,2025-10-07,0
982,982,Starter,999,2026-05-06,1
983,983,Enterprise,9999,2024-08-24,0
984,984,Starter,999,2024-12-29,0
985,985,Enterprise,9999,2025-02-27,0
986,986,Professional,2999,2025-07-08,0
987,987,Starter,999,2025-09-24,0
988,988,Starter,999,2024-08-05,1
989,989,Professional,2999,2026-02-21,1
990,990,Starter,999,2024-12-21,0
991,991,Starter,999,2026-06-02,0
992,992,Starter,999,2025-09-14,0
993,993,Starter,999,2025-11-10,0
994,994,Starter,999,2025-04-19,0
995,995,Starter,999,2026-01-11,1
996,996,Starter,999,2024-07-21,1
997,997,Starter,999,2025-03-24,0
998,998,Starter,999,2025-07-05,0
999,999,Starter,999,2026-06-08,0
1000,1000,Professional,2999,2024-08-15,0
1001,1001,Starter,999,2025-01-13,0
1002,1002,Professional,2999,2025-07-03,0
1003,1003,Starter,999,2026-05-03,0
1004,1004,Starter,999,2025-07-19,0
1005,1005,Starter,999,2025-12-21,0
1006,1006,Professional,2999,2024-12-19,1
1007,1007,Professional,2999,2025-01-15,1
1008,1008,Starter,999,2025-01-25,1
1009,1009,Starter,999,2025-07-25,0
1010,1010,Professional,2999,2025-10-11,0
1011,1011,Starter,999,2025-05-18,0
1012,1012,Starter,999,2025-01-21,0
1013,1013,Starter,999,2025-03-26,0
1014,1014,Starter,999,2025-06-13,0
1015,1015,Starter,999,2025-08-20,1
1016,1016,Professional,2999,2026-02-10,1
1017,1017,Professional,2999,2025-09-29,0
1018,1018,Professional,2999,2024-09-10,0
1019,1019,Starter,999,2026-04-04,0
1020,1020,Starter,999,2025-12-06,0
1021,1021,Professional,2999,2025-05-30,0
1022,1022,Starter,999,2026-04-18,0
1023,1023,Professional,2999,2025-10-27,0
1024,1024,Starter,999,2025-06-09,1
1025,1025,Starter,999,2025-12-14,0
1026,1026,Enterprise,9999,2024-11-21,0
1027,1027,Starter,999,2025-03-18,1
1028,1028,Starter,999,2025-10-17,0
1029,1029,Starter,999,2025-06-19,1
1030,1030,Professional,2999,2024-11-21,0
1031,1031,Starter,999,2025-09-08,0
1032,1032,Starter,999,2025-11-26,1
1033,1033,Starter,999,2025-11-02,0
1034,1034,Starter,999,2026-04-12,1
1035,1035,Starter,999,2025-07-27,1
1036,1036,Professional,2999,2026-02-11,0
1037,1037,Starter,999,2026-02-22,0
1038,1038,Professional,2999,2026-01-09,0
1039,1039,Starter,999,2024-08-08,1
1040,1040,Starter,999,2025-10-25,1
1041,1041,Starter,999,2025-11-09,0
1042,1042,Starter,999,2024-07-13,0
1043,1043,Starter,999,2026-01-15,0
1044,1044,Starter,999,2025-04-11,0
1045,1045,Starter,999,2025-05-07,0
1046,1046,Professional,2999,2025-11-15,0
1047,1047,Starter,999,2025-11-15,0
1048,1048,Starter,999,2026-04-27,0
1049,1049,Starter,999,2024-10-01,0
1050,1050,Professional,2999,2024-10-04,0
1051,1051,Starter,999,2024-11-07,1
1052,1052,Professional,2999,2024-10-25,0
1053,1053,Starter,999,2025-08-16,1
1054,1054,Professional,2999,2024-11-12,0
1055,1055,Professional,2999,2025-04-02,0
1056,1056,Professional,2999,2025-10-05,0
1057,1057,Enterprise,9999,2024-11-22,0
1058,1058,Starter,999,2024-11-28,0
1059,1059,Starter,999,2024-07-13,0
1060,1060,Starter,999,2025-10-11,0
1061,1061,Starter,999,2026-03-02,0
1062,1062,Starter,999,2024-07-01,0
1063,1063,Professional,2999,2025-11-09,0
1064,1064,Starter,999,2025-12-10,1
1065,1065,Enterprise,9999,2025-06-28,0
1066,1066,Starter,999,2025-12-22,0
1067,1067,Starter,999,2025-07-29,1
1068,1068,Starter,999,2025-10-02,1
1069,1069,Professional,2999,2024-12-02,0
1070,1070,Starter,999,2025-05-26,0
1071,1071,Starter,999,2026-06-22,0
1072,1072,Starter,999,2026-05-26,0
1073,1073,Starter,999,2024-07-11,1
1074,1074,Professional,2999,2025-10-29,0
1075,1075,Starter,999,2026-04-01,0
1076,1076,Starter,999,2024-12-30,0
1077,1077,Starter,999,2025-09-12,0
1078,1078,Starter,999,2025-04-22,0
1079,1079,Starter,999,2025-09-29,0
1080,1080,Starter,999,2025-04-15,0
1081,1081,Starter,999,2026-04-15,0
1082,1082,Starter,999,2024-09-15,1
1083,1083,Enterprise,9999,2025-05-15,0
1084,1084,Starter,999,2026-04-23,1
1085,1085,Professional,2999,2025-01-22,0
1086,1086,Professional,2999,2024-06-30,0
1087,1087,Starter,999,2025-05-05,1
1088,1088,Starter,999,2025-11-21,1
1089,1089,Starter,999,2024-09-23,0
1090,1090,Professional,2999,2026-04-30,0
1091,1091,Enterprise,9999,2025-06-20,0
1092,1092,Professional,2999,2025-12-12,0
1093,1093,Professional,2999,2025-10-01,0
1094,1094,Starter,999,2025-06-04,0
1095,1095,Enterprise,9999,2024-09-26,0
1096,1096,Starter,999,2026-05-07,0
1097,1097,Professional,2999,2025-09-16,0
1098,1098,Professional,2999,2025-04-01,1
1099,1099,Professional,2999,2026-05-09,0
1100,1100,Professional,2999,2026-06-18,0
1101,1101,Professional,2999,2024-12-05,0
1102,1102,Starter,999,2025-09-22,0
1103,1103,Professional,2999,2024-10-06,0
1104,1104,Starter,999,2026-03-17,0
1105,1105,Professional,2999,2025-10-12,0
1106,1106,Starter,999,2024-09-05,0
1107,1107,Starter,999,2024-09-05,1
1108,1108,Professional,2999,2024-10-12,0
1109,1109,Starter,999,2026-04-16,0
1110,1110,Starter,999,2024-07-30,0
1111,1111,Professional,2999,2026-02-28,1
1112,1112,Starter,999,2025-10-10,1
1113,1113,Professional,2999,2025-11-08,1
1114,1114,Starter,999,2025-07-14,0
1115,1115,Starter,999,2024-10-03,1
1116,1116,Starter,999,2024-11-22,1
1117,1117,Professional,2999,2025-05-03,0
1118,1118,Starter,999,2024-11-25,0
1119,1119,Professional,2999,2025-05-05,0
1120,1120,Professional,2999,2024-09-20,0
1121,1121,Professional,2999,2025-03-05,1
1122,1122,Professional,2999,2025-02-04,0
1123,1123,Starter,999,2024-09-27,0
1124,1124,Starter,999,2025-12-17,0
1125,1125,Starter,999,2026-04-27,0
1126,1126,Professional,2999,2025-01-02,0
1127,1127,Starter,999,2025-10-13,0
1128,1128,Starter,999,2024-10-13,0
1129,1129,Starter,999,2026-05-08,1
1130,1130,Professional,2999,2024-07-09,0
1131,1131,Professional,2999,2025-05-19,0
1132,1132,Starter,999,2025-10-09,0
1133,1133,Starter,999,2026-01-14,0
1134,1134,Starter,999,2024-08-18,1
1135,1135,Starter,999,2024-12-22,0
1136,1136,Starter,999,2025-06-14,0
1137,1137,Professional,2999,2026-03-30,0
1138,1138,Starter,999,2024-11-03,0
1139,1139,Starter,999,2024-10-02,0
1140,1140,Professional,2999,2026-06-11,0
1141,1141,Starter,999,2026-02-05,0
1142,1142,Professional,2999,2025-04-10,0
1143,1143,Professional,2999,2025-04-16,0
1144,1144,Professional,2999,2025-06-11,0
1145,1145,Starter,999,2026-05-06,0
1146,1146,Enterprise,9999,2026-02-27,0
1147,1147,Starter,999,2024-10-22,0
1148,1148,Professional,2999,2024-12-15,0
1149,1149,Starter,999,2024-08-29,1
1150,1150,Starter,999,2024-07-02,0
1151,1151,Professional,2999,2025-11-11,0
1152,1152,Starter,999,2024-09-02,0
1153,1153,Enterprise,9999,2025-04-07,0
1154,1154,Starter,999,2025-02-28,1
1155,1155,Starter,999,2025-09-10,1
1156,1156,Starter,999,2025-01-26,0
1157,1157,Professional,2999,2025-07-07,0
1158,1158,Starter,999,2026-05-09,0
1159,1159,Professional,2999,2024-06-25,1
1160,1160,Starter,999,2024-11-04,1
1161,1161,Professional,2999,2026-04-05,0
1162,1162,Professional,2999,2026-01-26,0
1163,1163,Professional,2999,2025-11-07,0
1164,1164,Professional,2999,2025-10-04,0
1165,1165,Enterprise,9999,2025-03-06,0
1166,1166,Starter,999,2024-10-19,1
1167,1167,Starter,999,2025-04-28,1
1168,1168,Starter,999,2026-01-04,0
1169,1169,Professional,2999,2026-04-01,0
1170,1170,Enterprise,9999,2025-10-12,0
1171,1171,Starter,999,2026-02-13,1
1172,1172,Starter,999,2026-03-21,1
1173,1173,Professional,2999,2026-04-15,0
1174,1174,Starter,999,2025-09-04,1
1175,1175,Starter,999,2025-04-28,0
1176,1176,Starter,999,2026-02-20,0
1177,1177,Starter,999,2025-01-31,1
1178,1178,Starter,999,2025-07-09,0
1179,1179,Professional,2999,2024-12-15,0
1180,1180,Starter,999,2024-10-24,0
1181,1181,Professional,2999,2026-05-26,0
1182,1182,Starter,999,2025-07-18,1
1183,1183,Starter,999,2025-02-15,1
1184,1184,Starter,999,2024-11-13,0
1185,1185,Starter,999,2025-09-06,0
1186,1186,Professional,2999,2026-05-29,0
1187,1187,Professional,2999,2025-12-18,0
1188,1188,Starter,999,2025-10-20,0
1189,1189,Starter,999,2025-06-22,0
1190,1190,Enterprise,9999,2025-04-09,0
1191,1191,Starter,999,2025-12-25,0
1192,1192,Professional,2999,2026-05-17,0
1193,1193,Starter,999,2025-01-26,0
1194,1194,Professional,2999,2025-09-17,1
1195,1195,Starter,999,2026-05-11,1
1196,1196,Starter,999,2026-02-01,1
1197,1197,Starter,999,2024-10-31,0
1198,1198,Professional,2999,2024-09-28,0
1199,1199,Starter,999,2025-07-01,0
1200,1200,Professional,2999,2025-05-12,0
1201,1201,Starter,999,2024-07-31,0
1202,1202,Professional,2999,2025-07-28,0
1203,1203,Starter,999,2026-01-03,0
1204,1204,Starter,999,2025-07-08,0
1205,1205,Professional,2999,2026-02-24,1
1206,1206,Enterprise,9999,2026-06-06,0
1207,1207,Starter,999,2025-07-25,1
1208,1208,Starter,999,2024-09-03,1
1209,1209,Professional,2999,2024-12-23,0
1210,1210,Enterprise,9999,2024-09-26,0
1211,1211,Starter,999,2025-03-20,0
1212,1212,Starter,999,2024-07-17,0
1213,1213,Starter,999,2026-06-08,0
1214,1214,Enterprise,9999,2025-10-05,0
1215,1215,Enterprise,9999,2026-05-25,0
1216,1216,Starter,999,2025-04-08,1
1217,1217,Starter,999,2025-03-01,1
1218,1218,Professional,2999,2025-11-30,0
1219,1219,Starter,999,2025-04-02,0
1220,1220,Professional,2999,2025-05-30,1
1221,1221,Enterprise,9999,2025-08-12,0
1222,1222,Starter,999,2026-03-18,0
1223,1223,Enterprise,9999,2024-11-09,0
1224,1224,Enterprise,9999,2024-09-25,0
1225,1225,Starter,999,2026-01-05,1
1226,1226,Professional,2999,2025-04-11,0
1227,1227,Professional,2999,2026-01-14,1
1228,1228,Starter,999,2026-06-07,1
1229,1229,Starter,999,2026-02-09,0
1230,1230,Professional,2999,2025-02-17,0
1231,1231,Professional,2999,2025-05-30,0
