user_id,signup_date,country,industry,company_size
607,2026-05-27,Cambodia,Education,Large
608,2025-06-19,United Arab Emirates,Technology,Medium
609,2026-01-05,Jersey,Finance,Medium
610,2024-02-29,Martinique,Retail,Medium
611,2025-01-12,Chile,Healthcare,Small
612,2023-08-02,Austria,Education,Small
613,2023-11-25,Marshall Islands,Healthcare,Small
614,2025-12-15,Bolivia,Retail,Medium
615,2025-09-20,Pakistan,Retail,Medium
616,2024-11-27,Marshall Islands,Education,Large
617,2026-05-18,Mongolia,Technology,Medium
618,2024-07-26,Canada,Finance,Large
619,2026-06-22,Congo,Finance,Small
620,2026-01-18,Cambodia,Education,Large
621,2025-07-07,Falkland Islands (Malvinas),Education,Medium
622,2024-02-06,Mali,Education,Large
623,2024-01-02,Costa Rica,Technology,Medium
624,2025-09-06,Norfolk Island,Healthcare,Large
625,2025-02-23,Palestinian Territory,Technology,Small
626,2025-03-19,Iraq,Healthcare,Medium
627,2025-04-24,Zambia,Education,Large
628,2025-04-15,Tuvalu,Healthcare,Small
629,2026-05-03,Madagascar,Finance,Medium
630,2024-07-17,Ecuador,Technology,Small
631,2024-05-23,Nigeria,Technology,Large
632,2024-09-28,Haiti,Finance,Medium
633,2026-03-27,Czech Republic,Technology,Large
634,2025-09-16,Sweden,Healthcare,Small
635,2025-01-02,Bulgaria,Healthcare,Small
636,2024-05-02,Angola,Education,Small
637,2023-10-05,Spain,Healthcare,Medium
638,2025-05-27,Colombia,Healthcare,Small
639,2025-07-06,El Salvador,Retail,Large
640,2024-11-18,Kyrgyz Republic,Finance,Medium
641,2026-04-21,Bermuda,Education,Medium
642,2023-08-26,Guinea-Bissau,Finance,Medium
643,2025-10-20,Japan,Finance,Large
644,2023-07-31,Ireland,Healthcare,Medium
645,2023-08-10,United States of America,Education,Large
646,2025-10-20,Denmark,Retail,Medium
647,2026-02-23,Estonia,Education,Small
648,2025-02-26,Tuvalu,Retail,Medium
649,2024-04-30,Georgia,Technology,Large
650,2024-12-20,Suriname,Finance,Large
651,2024-10-05,Germany,Retail,Small
652,2025-03-21,Slovenia,Healthcare,Small
653,2025-04-21,Albania,Technology,Medium
654,2023-08-11,Vietnam,Retail,Small
655,2025-03-15,Sri Lanka,Finance,Large
656,2024-02-08,Macao,Education,Large
657,2024-04-18,Gibraltar,Technology,Medium
658,2025-02-15,Faroe Islands,Retail,Medium
659,2025-05-02,Taiwan,Healthcare,Small
660,2024-11-19,Botswana,Finance,Large
661,2025-02-12,Montserrat,Education,Medium
662,2025-09-08,Georgia,Education,Medium
663,2023-11-03,New Zealand,Healthcare,Medium
664,2026-03-18,Bulgaria,Technology,Small
665,2024-05-03,Zambia,Finance,Medium
666,2025-01-13,Norway,Healthcare,Medium
667,2026-01-30,Pakistan,Healthcare,Medium
668,2025-04-10,Honduras,Finance,Medium
669,2023-11-14,Guadeloupe,Technology,Large
670,2025-04-04,Panama,Finance,Small
671,2024-12-13,Russian Federation,Education,Large
672,2024-11-08,Paraguay,Healthcare,Large
673,2024-01-08,North Macedonia,Technology,Small
674,2024-03-03,Andorra,Retail,Medium
675,2025-10-08,Belize,Healthcare,Large
676,2025-06-16,Cote d'Ivoire,Finance,Small
677,2025-01-17,Peru,Education,Large
678,2025-10-01,Guyana,Finance,Medium
679,2024-05-17,Puerto Rico,Education,Small
680,2023-09-12,Sweden,Education,Small
681,2024-09-25,Belgium,Finance,Medium
682,2023-09-03,Germany,Education,Large
683,2024-10-20,Cyprus,Education,Medium
684,2023-10-19,Jordan,Finance,Small
685,2024-03-19,Algeria,Finance,Large
686,2026-04-26,Bahamas,Education,Large
687,2023-12-26,Nauru,Retail,Small
688,2025-10-28,Lesotho,Technology,Small
689,2025-08-11,Guatemala,Healthcare,Medium
690,2025-08-24,Cyprus,Education,Small
691,2023-09-02,Gambia,Healthcare,Large
692,2023-08-13,Turkey,Finance,Large
693,2024-09-23,Bahrain,Technology,Large
694,2025-11-07,Chad,Retail,Medium
695,2025-10-09,Colombia,Healthcare,Small
696,2024-02-20,Gambia,Technology,Medium
697,2023-10-28,Puerto Rico,Finance,Large
698,2025-03-01,Burundi,Retail,Medium
699,2023-12-25,Slovakia (Slovak Republic),Technology,Large
700,2025-11-28,Greece,Healthcare,Small
701,2023-10-18,Estonia,Healthcare,Large
702,2024-08-02,Peru,Finance,Large
703,2024-10-26,Cameroon,Finance,Large
704,2023-09-22,Cambodia,Education,Large
705,2024-07-24,Uganda,Healthcare,Medium
706,2024-12-23,Hungary,Education,Large
707,2023-08-16,New Zealand,Technology,Medium
708,2025-06-08,New Caledonia,Technology,Medium
709,2024-06-01,Turks and Caicos Islands,Healthcare,Medium
710,2024-12-11,Micronesia,Finance,Small
711,2025-02-15,Ukraine,Healthcare,Small
712,2026-01-27,American Samoa,Retail,Medium
713,2025-01-14,Romania,Technology,Medium
714,2024-02-14,Qatar,Education,Small
715,2023-10-25,Austria,Retail,Small
716,2024-03-14,Palau,Technology,Small
717,2023-09-15,Burundi,Technology,Small
718,2025-09-07,Somalia,Finance,Large
719,2023-06-28,Papua New Guinea,Education,Medium
720,2024-05-24,Greenland,Technology,Medium
721,2024-05-30,French Southern Territories,Finance,Medium
722,2024-10-20,Kazakhstan,Technology,Small
723,2024-04-11,Tunisia,Education,Medium
724,2025-10-06,Equatorial Guinea,Education,Large
725,2024-02-14,Antarctica (the territory South of 60 deg S),Education,Small
726,2024-01-04,Albania,Finance,Large
727,2026-03-08,Netherlands Antilles,Education,Small
728,2025-06-22,Eritrea,Education,Large
729,2025-06-12,Botswana,Healthcare,Medium
730,2025-11-09,Trinidad and Tobago,Education,Large
731,2025-04-03,Niger,Technology,Medium
732,2024-06-25,Spain,Technology,Medium
733,2023-10-09,Belarus,Healthcare,Medium
734,2023-12-02,North Macedonia,Retail,Medium
735,2024-09-10,Faroe Islands,Finance,Medium
736,2026-06-19,Guam,Retail,Large
737,2024-12-12,Guinea,Technology,Medium
738,2024-09-25,Cambodia,Healthcare,Medium
739,2026-02-05,Czech Republic,Healthcare,Medium
740,2025-09-01,Sudan,Finance,Large
741,2023-11-15,Korea,Technology,Medium
742,2023-09-28,Colombia,Education,Large
743,2024-02-23,Maldives,Retail,Large
744,2024-02-08,Vanuatu,Technology,Medium
745,2024-08-12,Singapore,Healthcare,Large
746,2024-03-28,Djibouti,Education,Small
747,2025-09-25,Mauritius,Healthcare,Large
748,2023-07-30,United States Virgin Islands,Finance,Small
749,2024-01-23,Kiribati,Technology,Medium
750,2025-11-09,Swaziland,Technology,Small
751,2024-11-09,El Salvador,Education,Medium
752,2025-07-04,Jamaica,Education,Large
753,2024-01-09,Marshall Islands,Healthcare,Small
754,2024-07-14,Slovenia,Finance,Medium
755,2026-04-29,Greenland,Healthcare,Small
756,2026-04-29,Jordan,Technology,Small
757,2025-09-30,Wallis and Futuna,Education,Large
758,2026-04-15,Azerbaijan,Retail,Medium
759,2025-12-02,Tajikistan,Education,Medium
760,2024-10-04,Vietnam,Finance,Medium
761,2023-09-17,Christmas Island,Finance,Small
762,2025-03-24,Congo,Education,Small
763,2025-08-27,Jersey,Retail,Medium
764,2025-06-11,Colombia,Healthcare,Medium
765,2023-09-17,Lesotho,Healthcare,Small
766,2024-03-23,Peru,Education,Large
767,2024-12-25,Falkland Islands (Malvinas),Finance,Large
768,2023-09-08,Norfolk Island,Retail,Small
769,2025-03-26,Timor-Leste,Retail,Medium
770,2025-06-15,Senegal,Education,Small
771,2025-01-01,Tonga,Education,Small
772,2023-11-15,Australia,Retail,Medium
773,2023-07-04,Germany,Healthcare,Medium
774,2023-11-12,Macao,Finance,Small
775,2025-03-01,Comoros,Technology,Medium
776,2024-03-29,Indonesia,Technology,Medium
777,2024-03-03,Zambia,Healthcare,Medium
778,2023-08-25,Bahrain,Healthcare,Medium
779,2026-06-05,Yemen,Healthcare,Small
780,2025-06-19,American Samoa,Technology,Large
781,2024-01-11,Peru,Technology,Small
782,2024-01-06,Cyprus,Retail,Small
783,2025-06-03,Sao Tome and Principe,Technology,Small
784,2026-06-12,Burkina Faso,Healthcare,Small
785,2023-09-23,Colombia,Finance,Large
786,2026-04-27,Mauritania,Education,Small
787,2024-01-23,Saint Martin,Retail,Small
788,2024-09-13,Wallis and Futuna,Technology,Medium
789,2025-12-17,Liberia,Finance,Medium
790,2025-07-12,United States of America,Healthcare,Medium
791,2025-09-29,Faroe Islands,Healthcare,Small
792,2025-06-08,Guyana,Technology,Small
793,2025-10-23,Dominican Republic,Technology,Medium
794,2023-10-14,Sweden,Healthcare,Small
795,2025-08-14,Luxembourg,Healthcare,Large
796,2024-11-22,Luxembourg,Finance,Large
797,2024-10-03,Saint Vincent and the Grenadines,Education,Medium
798,2025-01-19,United States Minor Outlying Islands,Technology,Small
799,2025-04-12,Falkland Islands (Malvinas),Retail,Small
800,2025-11-11,Tokelau,Finance,Medium
801,2024-10-08,Trinidad and Tobago,Healthcare,Small
802,2024-08-09,Sao Tome and Principe,Technology,Medium
803,2024-02-09,New Zealand,Technology,Large
804,2024-12-23,Brunei Darussalam,Education,Medium
805,2024-05-07,Nauru,Technology,Large
806,2024-03-03,British Virgin Islands,Finance,Small
807,2024-01-24,Grenada,Retail,Medium
808,2024-02-27,Bermuda,Technology,Medium
809,2025-07-20,American Samoa,Retail,Small
810,2024-03-14,Brazil,Technology,Medium
811,2025-03-05,Turkey,Technology,Small
812,2026-05-24,Cuba,Healthcare,Medium
813,2025-08-12,Spain,Education,Small
814,2024-05-09,Yemen,Retail,Large
815,2023-07-23,Svalbard & Jan Mayen Islands,Education,Small
816,2023-08-05,Svalbard & Jan Mayen Islands,Education,Large
817,2024-11-06,Ecuador,Healthcare,Small
818,2025-09-25,Portugal,Retail,Medium
819,2025-06-21,Australia,Finance,Small
820,2025-08-12,Micronesia,Technology,Small
821,2023-09-19,Andorra,Healthcare,Large
822,2024-08-22,Timor-Leste,Healthcare,Medium
823,2026-06-01,Martinique,Retail,Medium
824,2024-06-08,Aruba,Education,Medium
825,2023-12-22,Lithuania,Finance,Large
826,2024-02-13,Brunei Darussalam,Technology,Medium
827,2025-07-14,Afghanistan,Technology,Medium
828,2024-12-09,France,Finance,Small
829,2024-11-03,Monaco,Healthcare,Large
830,2023-07-09,Uzbekistan,Finance,Medium
831,2024-01-19,Belarus,Finance,Medium
832,2026-01-22,New Zealand,Education,Medium
833,2025-03-02,Djibouti,Finance,Large
834,2024-11-27,Marshall Islands,Technology,Large
835,2023-08-05,Ghana,Healthcare,Medium
836,2024-02-06,Falkland Islands (Malvinas),Finance,Large
837,2025-06-01,Timor-Leste,Healthcare,Medium
838,2023-10-11,Belgium,Healthcare,Large
839,2024-10-16,Marshall Islands,Healthcare,Small
840,2026-06-01,Romania,Retail,Large
841,2024-04-17,North Macedonia,Finance,Large
842,2025-07-03,Switzerland,Technology,Small
843,2025-05-02,Egypt,Finance,Medium
844,2024-03-16,Sudan,Retail,Medium
845,2024-10-01,Guadeloupe,Healthcare,Small
846,2024-02-10,Gibraltar,Retail,Small
847,2023-11-26,Mongolia,Technology,Small
848,2026-04-22,Antigua and Barbuda,Retail,Small
849,2025-06-24,Marshall Islands,Retail,Medium
850,2026-05-05,Rwanda,Education,Small
851,2023-09-17,Ghana,Education,Small
852,2024-10-24,French Polynesia,Education,Medium
853,2025-05-26,Cameroon,Education,Large
854,2025-07-26,Lesotho,Technology,Small
855,2025-01-28,Aruba,Retail,Medium
856,2025-04-16,Canada,Retail,Medium
857,2023-09-29,Netherlands,Technology,Large
858,2024-12-31,Bouvet Island (Bouvetoya),Technology,Large
859,2024-02-09,Western Sahara,Education,Small
860,2023-07-23,United Kingdom,Education,Small
861,2025-11-14,Brazil,Healthcare,Medium
862,2023-11-14,Denmark,Healthcare,Medium
863,2025-04-27,Guernsey,Education,Large
864,2026-02-12,Venezuela,Healthcare,Small
865,2025-07-17,Jordan,Retail,Large
866,2024-05-23,South Georgia and the South Sandwich Islands,Technology,Large
867,2024-12-02,Switzerland,Education,Small
868,2024-02-19,Guinea,Education,Small
869,2026-04-13,Chad,Education,Medium
870,2024-05-14,Latvia,Finance,Large
871,2025-12-23,Australia,Retail,Small
872,2024-06-09,Estonia,Education,Small
873,2024-11-05,Saudi Arabia,Education,Medium
874,2025-09-20,Dominican Republic,Healthcare,Small
875,2023-08-13,Tanzania,Healthcare,Large
876,2026-06-09,Mexico,Finance,Medium
877,2024-03-13,Barbados,Education,Medium
878,2025-02-02,Bouvet Island (Bouvetoya),Healthcare,Medium
879,2025-01-15,Cambodia,Technology,Medium
880,2023-07-07,Anguilla,Finance,Small
881,2025-03-28,Saint Barthelemy,Retail,Medium
882,2024-06-29,Anguilla,Healthcare,Medium
883,2024-05-12,Croatia,Education,Medium
884,2023-09-06,Nicaragua,Education,Small
885,2025-11-13,Kenya,Healthcare,Small
886,2025-03-18,American Samoa,Retail,Medium
887,2024-02-02,Lithuania,Healthcare,Medium
888,2023-08-12,Korea,Healthcare,Medium
889,2025-10-30,Lao People's Democratic Republic,Education,Large
890,2025-12-02,American Samoa,Finance,Medium
891,2023-10-22,Zimbabwe,Healthcare,Large
892,2024-12-25,Djibouti,Retail,Small
893,2024-09-02,Bulgaria,Education,Small
894,2025-10-09,Algeria,Retail,Small
895,2023-12-28,Falkland Islands (Malvinas),Finance,Medium
896,2024-04-27,Greece,Healthcare,Large
897,2026-02-19,French Polynesia,Technology,Medium
898,2024-03-10,Jersey,Technology,Small
899,2025-02-04,Cyprus,Healthcare,Medium
900,2025-05-09,Tunisia,Finance,Small
901,2025-01-15,Angola,Finance,Small
902,2026-02-13,Ukraine,Retail,Small
903,2025-11-12,British Virgin Islands,Healthcare,Medium
904,2024-05-09,British Virgin Islands,Retail,Medium
905,2023-11-22,Belarus,Education,Large
906,2023-11-05,Taiwan,Retail,Large
907,2024-09-08,Mexico,Technology,Large
908,2025-03-25,Malawi,Healthcare,Large
909,2024-11-14,Jersey,Education,Medium
910,2024-02-27,Bosnia and Herzegovina,Technology,Medium
911,2026-04-08,Djibouti,Healthcare,Large
912,2024-08-09,Algeria,Healthcare,Large
913,2024-08-22,Cameroon,Technology,Small
914,2024-12-25,Guam,Healthcare,Medium
915,2024-06-19,Congo,Healthcare,Small
916,2025-08-22,Afghanistan,Technology,Medium
917,2025-10-26,Peru,Education,Large
918,2024-01-27,Christmas Island,Education,Small
919,2024-08-07,Malawi,Retail,Small
920,2026-06-22,Qatar,Retail,Small
921,2024-05-21,Azerbaijan,Retail,Medium
922,2025-03-16,Equatorial Guinea,Finance,Large
923,2025-01-10,Guinea-Bissau,Technology,Small
924,2023-10-12,South Africa,Technology,Small
925,2025-04-07,Netherlands,Healthcare,Large
926,2024-02-20,Papua New Guinea,Education,Small
927,2023-07-29,Paraguay,Finance,Medium
928,2025-06-07,Kyrgyz Republic,Finance,Large
929,2024-10-10,Greece,Education,Small
930,2026-06-08,Czech Republic,Retail,Small
931,2025-06-29,France,Technology,Medium
932,2026-06-10,Mongolia,Education,Medium
933,2024-10-14,Namibia,Finance,Medium
934,2026-01-26,Finland,Healthcare,Medium
935,2023-09-05,Burundi,Retail,Large
936,2023-07-09,Aruba,Education,Medium
937,2026-03-20,Micronesia,Education,Medium
938,2026-01-12,Guatemala,Finance,Small
939,2025-01-23,American Samoa,Retail,Large
940,2023-08-28,Saint Helena,Retail,Small
941,2025-12-11,Greenland,Retail,Small
942,2025-05-28,China,Education,Large
943,2023-08-26,Northern Mariana Islands,Retail,Large
944,2024-05-10,Colombia,Finance,Small
945,2024-07-05,Reunion,Finance,Medium
946,2024-10-17,Jersey,Finance,Large
947,2023-07-09,United States of America,Retail,Small
948,2026-06-06,Angola,Healthcare,Large
949,2024-05-14,Saudi Arabia,Education,Medium
950,2023-12-09,Indonesia,Retail,Small
951,2023-10-08,Liberia,Technology,Medium
952,2023-08-13,Mayotte,Retail,Large
953,2025-01-04,Pitcairn Islands,Retail,Large
954,2026-04-26,Netherlands Antilles,Technology,Medium
955,2023-11-19,Lebanon,Technology,Small
956,2023-11-12,Kyrgyz Republic,Technology,Large
957,2023-09-17,Isle of Man,Education,Small
958,2025-12-31,Barbados,Healthcare,Small
959,2024-05-18,Mali,Retail,Small
960,2023-12-03,Guatemala,Technology,Large
961,2025-01-12,Tokelau,Healthcare,Large
962,2026-05-09,Romania,Healthcare,Medium
963,2024-07-29,Germany,Healthcare,Small
964,2024-04-08,Saint Martin,Technology,Medium
965,2026-04-04,Canada,Healthcare,Medium
966,2025-01-06,Liechtenstein,Education,Small
967,2025-07-18,Saint Vincent and the Grenadines,Retail,Large
968,2025-09-08,Kiribati,Technology,Small
969,2024-08-10,Iran,Finance,Small
970,2023-08-17,Montenegro,Technology,Large
971,2025-09-27,Kenya,Healthcare,Large
972,2023-11-24,Dominica,Healthcare,Small
973,2026-01-31,Mauritius,Retail,Large
974,2023-12-30,Dominican Republic,Technology,Medium
975,2024-06-28,Mali,Retail,Medium
976,2024-01-19,Solomon Islands,Finance,Large
977,2025-03-10,French Southern Territories,Finance,Small
978,2024-06-09,Nauru,Retail,Small
979,2024-11-22,Pakistan,Healthcare,Medium
980,2023-11-26,Malaysia,Technology,Large
981,2023-07-11,Sweden,Finance,Medium
982,2024-05-14,Sudan,Education,Medium
983,2026-01-29,Solomon Islands,Technology,Small
984,2025-05-23,Trinidad and Tobago,Education,Small
985,2023-11-14,Angola,Healthcare,Large
986,2025-02-12,Bahamas,Technology,Small
987,2025-02-17,Burundi,Technology,Large
988,2023-07-12,Estonia,Retail,Medium
989,2026-06-23,Ukraine,Retail,Small
990,2023-08-16,Barbados,Education,Small
991,2025-08-13,Martinique,Healthcare,Large
992,2026-04-23,Tonga,Technology,Large
993,2025-12-29,Ecuador,Retail,Large
994,2026-01-01,Netherlands,Finance,Small
995,2023-08-13,Cameroon,Education,Small
996,2023-10-26,Sweden,Healthcare,Large
997,2023-10-13,Costa Rica,Education,Small
998,2024-10-24,Ukraine,Retail,Small
999,2025-11-11,North Macedonia,Finance,Large
1000,2024-02-09,Saint Kitts and Nevis,Education,Large
1001,2024-05-24,Kuwait,Healthcare,Medium
1002,2024-03-30,Oman,Healthcare,Small
1003,2024-09-14,Monaco,Healthcare,Small
1004,2026-05-20,Botswana,Technology,Medium
1005,2025-05-05,Kiribati,Healthcare,Small
1006,2024-06-26,Gibraltar,Retail,Small
1007,2025-10-04,Nepal,Education,Small
1008,2024-05-14,United Kingdom,Finance,Medium
1009,2024-02-20,Somalia,Retail,Large
1010,2023-07-10,French Guiana,Retail,Large
1011,2024-04-30,Saint Barthelemy,Healthcare,Medium
1012,2023-09-26,Yemen,Healthcare,Medium
1013,2025-02-16,Micronesia,Finance,Medium
1014,2024-10-06,South Georgia and the South Sandwich Islands,Retail,Small
1015,2025-10-23,Seychelles,Finance,Large
1016,2025-07-26,Mauritius,Healthcare,Medium
1017,2024-07-10,Cote d'Ivoire,Finance,Large
1018,2025-02-26,Saint Helena,Education,Medium
1019,2023-11-07,Bolivia,Technology,Small
1020,2026-01-01,Armenia,Retail,Medium
1021,2025-08-03,Andorra,Finance,Large
1022,2025-03-27,Montenegro,Technology,Large
1023,2026-03-17,Colombia,Healthcare,Large
1024,2026-05-18,France,Technology,Medium
1025,2025-02-22,Egypt,Education,Large
1026,2025-03-23,Ecuador,Retail,Small
1027,2025-05-28,Bhutan,Retail,Medium
1028,2025-11-04,Sri Lanka,Retail,Medium
1029,2025-08-25,Nicaragua,Healthcare,Medium
1030,2023-10-08,Saint Martin,Healthcare,Large
1031,2025-02-17,Western Sahara,Healthcare,Medium
1032,2024-08-09,Guadeloupe,Retail,Small
1033,2025-06-20,Tanzania,Technology,Small
1034,2026-05-20,Anguilla,Technology,Large
1035,2024-05-12,Malaysia,Healthcare,Small
1036,2024-12-31,Malaysia,Finance,Medium
1037,2025-01-07,Greenland,Finance,Medium
1038,2026-06-20,Uruguay,Education,Small
1039,2025-01-05,Canada,Education,Small
1040,2025-08-07,Lesotho,Technology,Small
1041,2024-10-10,Mayotte,Retail,Small
1042,2025-03-02,Slovakia (Slovak Republic),Technology,Medium
1043,2024-08-02,Cyprus,Healthcare,Large
1044,2026-06-15,Maldives,Healthcare,Large
1045,2024-01-16,Indonesia,Healthcare,Large
