ticket_id,user_id,ticket_text,created_date,resolved_date
516,874,Unable to login,2026-04-20,2026-04-25
517,4080,Data sync problem,2025-11-13,2025-11-19
518,545,Feature request for automation,2026-06-04,2026-06-13
519,1108,Integration not working,2025-09-21,2025-09-23
520,2845,Need export functionality,2025-11-19,2025-11-21
521,98,Need export functionality,2025-08-08,2025-08-11
522,707,Application crashes frequently,2026-03-19,2026-03-28
523,4453,Feature request for automation,2026-03-22,2026-03-26
524,361,Payment failed unexpectedly,2026-02-24,2026-02-28
525,1492,Analytics report incorrect,2025-07-10,2025-07-18
526,2237,Unable to login,2026-05-17,2026-05-20
527,3483,Feature request for automation,2025-12-08,2025-12-14
528,3292,Analytics report incorrect,2026-01-17,2026-01-23
529,3554,Application crashes frequently,2026-03-02,2026-03-12
530,88,Integration not working,2026-03-21,2026-03-31
531,3723,Feature request for automation,2025-10-03,2025-10-09
532,3826,Billing issue detected,2026-02-12,2026-02-19
533,3114,Dashboard loads slowly,2025-12-18,2025-12-26
534,4259,Data sync problem,2026-05-09,2026-05-17
535,2284,Application crashes frequently,2025-06-30,2025-07-07
536,325,Dashboard loads slowly,2025-12-23,2025-12-28
537,4196,Analytics report incorrect,2025-06-27,2025-07-01
538,2820,Integration not working,2025-10-09,2025-10-11
539,233,Billing issue detected,2026-03-20,2026-03-30
540,4578,Dashboard loads slowly,2025-06-27,2025-07-03
541,2672,Need export functionality,2026-04-21,2026-05-01
542,265,Application crashes frequently,2026-05-25,2026-05-26
543,1649,Data sync problem,2026-05-17,2026-05-24
544,2838,Data sync problem,2025-09-08,2025-09-17
545,874,Integration not working,2026-03-26,2026-03-31
546,1761,Billing issue detected,2026-04-25,2026-05-02
547,246,Dashboard loads slowly,2026-03-22,2026-04-01
548,4691,Data sync problem,2026-04-13,2026-04-14
549,3058,Data sync problem,2025-12-23,2025-12-26
550,2920,Analytics report incorrect,2026-06-03,2026-06-07
551,3878,Data sync problem,2025-11-07,2025-11-10
552,2882,Analytics report incorrect,2026-03-15,2026-03-17
553,4889,Data sync problem,2026-04-11,2026-04-17
554,1,Payment failed unexpectedly,2026-03-29,2026-04-08
555,4304,Integration not working,2025-10-28,2025-10-29
556,1842,Need export functionality,2025-12-27,2026-01-01
557,1247,Feature request for automation,2026-04-13,2026-04-21
558,2931,Payment failed unexpectedly,2025-07-23,2025-07-25
559,3399,Payment failed unexpectedly,2025-09-07,2025-09-15
560,3545,Unable to login,2026-04-10,2026-04-14
561,4938,Payment failed unexpectedly,2026-01-17,2026-01-20
562,2502,Billing issue detected,2025-10-02,2025-10-11
563,2986,Unable to login,2026-04-13,2026-04-17
564,1736,Billing issue detected,2025-12-29,2026-01-08
565,1048,Feature request for automation,2026-06-13,2026-06-14
566,3911,Data sync problem,2025-09-05,2025-09-11
567,2555,Feature request for automation,2026-03-01,2026-03-08
568,1027,Data sync problem,2025-09-16,2025-09-19
569,2311,Billing issue detected,2026-06-13,2026-06-20
570,3175,Application crashes frequently,2025-07-07,2025-07-17
571,2363,Payment failed unexpectedly,2025-09-14,2025-09-24
572,2500,Billing issue detected,2026-03-22,2026-03-31
573,2181,Feature request for automation,2026-01-26,2026-02-02
574,4607,Feature request for automation,2026-05-22,2026-05-30
575,1404,Payment failed unexpectedly,2026-04-29,2026-05-08
576,538,Application crashes frequently,2026-01-29,2026-02-01
577,4360,Analytics report incorrect,2026-06-12,2026-06-17
578,2653,Feature request for automation,2025-12-17,2025-12-24
579,2627,Dashboard loads slowly,2025-08-27,2025-09-06
580,342,Data sync problem,2026-01-30,2026-02-07
581,3035,Unable to login,2026-01-19,2026-01-27
582,4780,Application crashes frequently,2025-08-11,2025-08-19
583,3691,Data sync problem,2026-05-08,2026-05-16
584,733,Need export functionality,2026-05-22,2026-05-26
585,3232,Payment failed unexpectedly,2026-01-08,2026-01-15
586,2394,Integration not working,2025-08-24,2025-08-27
587,1511,Dashboard loads slowly,2025-11-22,2025-12-02
588,1751,Unable to login,2025-10-02,2025-10-12
589,430,Application crashes frequently,2025-07-21,2025-07-28
590,316,Analytics report incorrect,2025-09-08,2025-09-18
591,3524,Dashboard loads slowly,2026-06-19,2026-06-20
592,2603,Feature request for automation,2025-11-22,2025-11-25
593,4457,Dashboard loads slowly,2025-12-12,2025-12-21
594,4658,Integration not working,2025-12-11,2025-12-20
595,3259,Application crashes frequently,2025-08-30,2025-09-06
596,1107,Dashboard loads slowly,2025-08-05,2025-08-10
597,3835,Integration not working,2025-09-17,2025-09-18
598,518,Data sync problem,2026-04-30,2026-05-09
599,3260,Payment failed unexpectedly,2025-08-22,2025-08-23
600,498,Data sync problem,2025-11-06,2025-11-11
601,4605,Need export functionality,2025-08-03,2025-08-13
602,566,Unable to login,2025-08-09,2025-08-17
603,3091,Dashboard loads slowly,2025-06-30,2025-07-09
604,563,Analytics report incorrect,2025-07-21,2025-07-27
605,1229,Analytics report incorrect,2026-02-25,2026-03-04
606,1499,Data sync problem,2026-04-06,2026-04-15
607,2101,Payment failed unexpectedly,2025-07-23,2025-07-30
608,3677,Analytics report incorrect,2026-03-06,2026-03-14
609,1139,Need export functionality,2026-02-02,2026-02-05
610,2866,Feature request for automation,2025-10-08,2025-10-12
611,240,Data sync problem,2025-12-08,2025-12-09
612,4580,Analytics report incorrect,2026-04-26,2026-05-05
613,2587,Data sync problem,2025-10-07,2025-10-14
614,201,Integration not working,2026-04-12,2026-04-18
615,3424,Dashboard loads slowly,2025-10-24,2025-11-01
616,317,Need export functionality,2026-04-01,2026-04-04
617,3357,Unable to login,2025-11-30,2025-12-02
618,2207,Unable to login,2025-09-05,2025-09-12
619,3705,Integration not working,2025-10-26,2025-11-04
620,3834,Unable to login,2026-03-19,2026-03-26
621,4757,Data sync problem,2026-06-16,2026-06-20
622,2860,Integration not working,2025-08-11,2025-08-16
623,2932,Integration not working,2025-12-28,2026-01-03
624,4675,Analytics report incorrect,2025-10-06,2025-10-13
625,1396,Analytics report incorrect,2026-02-08,2026-02-13
626,2099,Analytics report incorrect,2025-10-04,2025-10-05
627,2820,Billing issue detected,2025-11-22,2025-11-23
628,3737,Data sync problem,2026-03-11,2026-03-13
629,2107,Feature request for automation,2025-07-10,2025-07-15
630,1341,Unable to login,2026-02-21,2026-02-25
631,1474,Payment failed unexpectedly,2026-02-28,2026-03-03
632,2405,Need export functionality,2026-04-09,2026-04-10
633,4034,Feature request for automation,2026-01-23,2026-01-24
634,3961,Payment failed unexpectedly,2026-05-04,2026-05-09
635,402,Integration not working,2026-02-11,2026-02-20
636,1641,Feature request for automation,2025-10-26,2025-11-02
637,839,Dashboard loads slowly,2026-03-03,2026-03-12
638,1634,Data sync problem,2025-12-04,2025-12-14
639,1672,Feature request for automation,2025-07-16,2025-07-20
640,352,Unable to login,2025-07-24,2025-07-30
641,2973,Payment failed unexpectedly,2026-04-29,2026-05-07
642,2567,Application crashes frequently,2025-09-19,2025-09-29
643,1249,Data sync problem,2026-01-05,2026-01-06
644,3936,Unable to login,2025-06-23,2025-06-30
645,897,Unable to login,2026-05-10,2026-05-18
646,1955,Feature request for automation,2025-12-25,2026-01-01
647,3358,Dashboard loads slowly,2026-04-02,2026-04-08
648,675,Data sync problem,2025-12-16,2025-12-22
649,3233,Application crashes frequently,2025-08-29,2025-08-30
650,1896,Application crashes frequently,2026-06-13,2026-06-23
651,3595,Unable to login,2026-02-02,2026-02-09
652,4027,Dashboard loads slowly,2025-11-07,2025-11-17
653,3977,Billing issue detected,2026-02-01,2026-02-08
654,4563,Application crashes frequently,2026-05-01,2026-05-09
655,95,Analytics report incorrect,2025-09-07,2025-09-13
656,2327,Feature request for automation,2025-11-22,2025-11-25
657,2245,Dashboard loads slowly,2025-12-11,2025-12-19
658,3978,Feature request for automation,2025-08-24,2025-08-27
659,237,Payment failed unexpectedly,2025-12-06,2025-12-11
660,3238,Analytics report incorrect,2025-08-16,2025-08-24
661,1936,Feature request for automation,2026-05-13,2026-05-18
662,4358,Billing issue detected,2026-03-13,2026-03-16
663,4982,Billing issue detected,2025-08-28,2025-08-30
664,4231,Payment failed unexpectedly,2025-08-22,2025-08-29
665,2757,Unable to login,2025-09-10,2025-09-15
666,2771,Unable to login,2026-02-06,2026-02-16
667,2,Feature request for automation,2025-07-26,2025-07-27
668,2351,Application crashes frequently,2026-03-30,2026-04-01
669,525,Analytics report incorrect,2025-07-24,2025-08-03
670,3705,Payment failed unexpectedly,2026-03-12,2026-03-20
671,4065,Billing issue detected,2026-06-10,2026-06-12
672,874,Dashboard loads slowly,2026-01-09,2026-01-15
673,2179,Payment failed unexpectedly,2025-09-24,2025-10-02
674,4990,Integration not working,2026-01-20,2026-01-27
675,3242,Dashboard loads slowly,2026-05-23,2026-05-25
676,3456,Unable to login,2026-03-29,2026-03-31
677,4146,Unable to login,2025-10-16,2025-10-19
678,1296,Integration not working,2026-02-17,2026-02-18
679,760,Payment failed unexpectedly,2026-02-10,2026-02-18
680,3596,Dashboard loads slowly,2026-04-26,2026-04-27
681,3405,Unable to login,2025-07-30,2025-08-02
682,967,Feature request for automation,2025-07-04,2025-07-14
683,1775,Unable to login,2025-08-09,2025-08-12
684,1240,Analytics report incorrect,2025-08-05,2025-08-12
685,2628,Feature request for automation,2025-10-04,2025-10-05
686,1318,Unable to login,2025-11-26,2025-11-29
687,2595,Feature request for automation,2025-09-17,2025-09-18
688,1913,Need export functionality,2026-02-20,2026-03-01
689,1717,Payment failed unexpectedly,2026-02-19,2026-02-27
690,475,Dashboard loads slowly,2026-03-28,2026-03-31
691,4143,Integration not working,2026-04-14,2026-04-19
692,740,Need export functionality,2025-09-13,2025-09-17
693,3962,Application crashes frequently,2025-08-10,2025-08-12
694,4097,Payment failed unexpectedly,2026-06-20,2026-06-25
695,3775,Application crashes frequently,2026-05-03,2026-05-10
696,593,Unable to login,2026-01-09,2026-01-15
697,2891,Application crashes frequently,2025-08-20,2025-08-22
698,3037,Analytics report incorrect,2025-08-15,2025-08-25
699,2293,Feature request for automation,2026-02-17,2026-02-21
700,3317,Need export functionality,2025-09-17,2025-09-25
701,2845,Payment failed unexpectedly,2026-03-01,2026-03-04
702,1647,Payment failed unexpectedly,2025-07-26,2025-08-02
703,2171,Feature request for automation,2026-02-06,2026-02-13
704,4914,Integration not working,2025-07-28,2025-07-30
705,4122,Need export functionality,2025-12-24,2025-12-31
706,3194,Payment failed unexpectedly,2025-06-27,2025-06-30
707,2686,Integration not working,2025-07-04,2025-07-13
708,1829,Analytics report incorrect,2026-05-28,2026-05-29
709,992,Unable to login,2026-06-08,2026-06-16
710,2002,Application crashes frequently,2025-12-22,2025-12-23
711,4797,Billing issue detected,2025-12-07,2025-12-09
712,717,Feature request for automation,2025-08-14,2025-08-17
713,1039,Unable to login,2026-02-23,2026-02-28
714,1558,Application crashes frequently,2025-09-14,2025-09-23
715,176,Billing issue detected,2025-09-09,2025-09-13
716,1193,Need export functionality,2025-12-23,2025-12-31
717,1229,Unable to login,2026-01-17,2026-01-18
718,1085,Data sync problem,2026-06-05,2026-06-07
719,1375,Billing issue detected,2025-07-23,2025-08-01
720,203,Feature request for automation,2026-05-03,2026-05-12
721,2302,Billing issue detected,2026-01-10,2026-01-12
722,2200,Need export functionality,2026-04-20,2026-04-25
723,4710,Integration not working,2026-05-02,2026-05-03
724,3341,Billing issue detected,2026-04-11,2026-04-17
725,36,Dashboard loads slowly,2026-02-15,2026-02-18
726,1707,Feature request for automation,2026-02-01,2026-02-02
727,3953,Payment failed unexpectedly,2025-09-23,2025-09-24
728,4145,Need export functionality,2026-05-30,2026-05-31
729,4815,Analytics report incorrect,2025-10-11,2025-10-17
730,1217,Dashboard loads slowly,2025-12-28,2025-12-29
731,2112,Integration not working,2026-06-07,2026-06-09
732,3940,Need export functionality,2025-10-16,2025-10-23
733,127,Integration not working,2025-11-04,2025-11-08
734,1963,Billing issue detected,2026-04-02,2026-04-09
735,81,Unable to login,2026-06-22,2026-06-29
736,3440,Application crashes frequently,2026-01-09,2026-01-15
737,4084,Analytics report incorrect,2026-06-18,2026-06-25
738,513,Analytics report incorrect,2026-06-10,2026-06-11
739,317,Data sync problem,2026-05-18,2026-05-21
740,2950,Dashboard loads slowly,2025-09-25,2025-09-27
741,140,Analytics report incorrect,2026-04-23,2026-04-27
742,137,Feature request for automation,2026-06-23,2026-06-26
743,1126,Integration not working,2026-04-10,2026-04-13
744,1738,Analytics report incorrect,2026-04-08,2026-04-11
745,1095,Billing issue detected,2026-01-19,2026-01-24
746,3672,Data sync problem,2026-01-21,2026-01-28
747,4001,Application crashes frequently,2026-01-28,2026-02-05
748,1382,Payment failed unexpectedly,2025-12-06,2025-12-08
749,4707,Data sync problem,2025-07-24,2025-07-31
750,2414,Analytics report incorrect,2025-10-01,2025-10-08
751,3317,Integration not working,2026-06-20,2026-06-29
752,3612,Payment failed unexpectedly,2025-11-29,2025-12-04
753,2015,Need export functionality,2025-09-30,2025-10-07
754,4202,Application crashes frequently,2026-01-09,2026-01-13
755,451,Dashboard loads slowly,2025-09-01,2025-09-04
756,3585,Dashboard loads slowly,2026-03-03,2026-03-09
757,4567,Payment failed unexpectedly,2025-08-22,2025-08-27
758,3168,Analytics report incorrect,2026-05-19,2026-05-22
759,2642,Need export functionality,2026-05-24,2026-05-30
760,4296,Analytics report incorrect,2025-07-11,2025-07-17
761,4174,Feature request for automation,2025-12-06,2025-12-14
762,3609,Integration not working,2025-06-24,2025-06-26
763,2375,Application crashes frequently,2025-11-01,2025-11-11
764,1576,Payment failed unexpectedly,2026-06-05,2026-06-12
765,2995,Application crashes frequently,2025-08-30,2025-09-07
766,2150,Data sync problem,2025-10-23,2025-10-29
767,3823,Data sync problem,2025-09-27,2025-09-29
768,4026,Payment failed unexpectedly,2025-10-16,2025-10-24
769,2335,Billing issue detected,2025-11-22,2025-11-24
770,3552,Application crashes frequently,2026-01-21,2026-01-25
771,2608,Integration not working,2026-04-20,2026-04-21
772,4363,Unable to login,2026-06-04,2026-06-13
773,1773,Application crashes frequently,2026-04-18,2026-04-24
774,2406,Billing issue detected,2026-03-13,2026-03-23
775,1569,Unable to login,2025-12-12,2025-12-21
776,2316,Data sync problem,2026-03-05,2026-03-11
777,924,Need export functionality,2025-08-17,2025-08-27
778,2291,Feature request for automation,2025-12-06,2025-12-07
779,3158,Analytics report incorrect,2025-09-16,2025-09-25
780,1387,Unable to login,2026-03-11,2026-03-16
781,4339,Data sync problem,2026-05-03,2026-05-06
782,2107,Feature request for automation,2026-06-16,2026-06-21
783,2357,Feature request for automation,2026-02-18,2026-02-22
784,2919,Feature request for automation,2025-10-11,2025-10-18
785,962,Need export functionality,2025-08-24,2025-08-26
786,4694,Analytics report incorrect,2026-05-15,2026-05-19
787,2571,Dashboard loads slowly,2026-05-15,2026-05-17
788,4614,Billing issue detected,2026-01-08,2026-01-17
789,479,Application crashes frequently,2026-06-10,2026-06-14
790,2851,Dashboard loads slowly,2026-05-09,2026-05-15
791,2239,Payment failed unexpectedly,2025-07-17,2025-07-19
792,1290,Need export functionality,2025-11-01,2025-11-09
793,3595,Integration not working,2026-04-24,2026-04-30
794,2922,Billing issue detected,2026-01-02,2026-01-11
795,3329,Billing issue detected,2026-04-24,2026-04-29
796,4927,Billing issue detected,2025-07-14,2025-07-15
