user_id,plan_type,monthly_revenue,churn_probability,risk_level,segment,recommendation
419,Starter,999,0.3206666666666666,Low,At-Risk Users,No Action Needed
420,Starter,999,0.2109682539682539,Low,At-Risk Users,No Action Needed
421,Starter,999,0.6054447496947496,Medium,At-Risk Users,Provide Product Training
422,Starter,999,0.0025,Low,At-Risk Users,No Action Needed
423,Starter,999,0.03,Low,At-Risk Users,No Action Needed
424,Professional,2999,0.1962499999999999,Low,At-Risk Users,No Action Needed
425,Starter,999,0.4401666666666666,Low,At-Risk Users,No Action Needed
426,Professional,2999,0.02,Low,At-Risk Users,No Action Needed
427,Starter,999,0.552,Medium,At-Risk Users,Provide Product Training
428,Starter,999,0.2374094516594516,Low,At-Risk Users,No Action Needed
429,Starter,999,0.380452380952381,Low,Normal Users,No Action Needed
430,Starter,999,0.325797619047619,Low,Normal Users,No Action Needed
431,Professional,2999,0.1,Low,At-Risk Users,No Action Needed
432,Starter,999,0.2105277777777777,Low,At-Risk Users,No Action Needed
433,Professional,2999,0.009,Low,At-Risk Users,No Action Needed
434,Starter,999,0.5293333333333333,Medium,Normal Users,Email Engagement Campaign
435,Starter,999,0.3431785714285713,Low,At-Risk Users,No Action Needed
436,Professional,2999,0.01,Low,Normal Users,No Action Needed
437,Starter,999,0.0,Low,At-Risk Users,No Action Needed
438,Starter,999,0.4303333333333333,Low,At-Risk Users,No Action Needed
439,Professional,2999,0.01,Low,Normal Users,No Action Needed
440,Starter,999,0.027,Low,At-Risk Users,No Action Needed
441,Professional,2999,0.62,Medium,Normal Users,Email Engagement Campaign
442,Professional,2999,0.236626984126984,Low,At-Risk Users,No Action Needed
443,Starter,999,0.3570941003441004,Low,At-Risk Users,No Action Needed
444,Professional,2999,0.83,High,Normal Users,Offer 20% Discount
445,Professional,2999,0.16,Low,Normal Users,No Action Needed
446,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
447,Starter,999,0.0,Low,At-Risk Users,No Action Needed
448,Starter,999,0.3057301587301586,Low,At-Risk Users,No Action Needed
449,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
450,Starter,999,0.0,Low,At-Risk Users,No Action Needed
451,Starter,999,0.1245,Low,Normal Users,No Action Needed
452,Professional,2999,0.3006111111111111,Low,At-Risk Users,No Action Needed
453,Professional,2999,0.6191666666666666,Medium,At-Risk Users,Provide Product Training
454,Starter,999,0.2158055555555555,Low,At-Risk Users,No Action Needed
455,Starter,999,0.1789880952380952,Low,At-Risk Users,No Action Needed
456,Starter,999,0.0827142857142857,Low,Normal Users,No Action Needed
457,Professional,2999,0.7563571428571428,Medium,At-Risk Users,Provide Product Training
458,Professional,2999,0.0258333333333333,Low,At-Risk Users,No Action Needed
459,Starter,999,0.2305097402597402,Low,At-Risk Users,No Action Needed
460,Professional,2999,0.01,Low,Normal Users,No Action Needed
461,Starter,999,0.3750259185259185,Low,Normal Users,No Action Needed
462,Professional,2999,0.0078571428571428,Low,At-Risk Users,No Action Needed
463,Professional,2999,0.07,Low,At-Risk Users,No Action Needed
464,Starter,999,0.2879846819846819,Low,At-Risk Users,No Action Needed
465,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
466,Starter,999,0.2427709235209235,Low,At-Risk Users,No Action Needed
467,Professional,2999,0.7116666666666666,Medium,Normal Users,Email Engagement Campaign
468,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
469,Starter,999,0.0183333333333333,Low,At-Risk Users,No Action Needed
470,Starter,999,0.1379353563103563,Low,At-Risk Users,No Action Needed
471,Starter,999,0.02,Low,Normal Users,No Action Needed
472,Starter,999,0.006,Low,At-Risk Users,No Action Needed
473,Starter,999,0.3281190476190476,Low,At-Risk Users,No Action Needed
474,Professional,2999,0.0156666666666666,Low,At-Risk Users,No Action Needed
475,Starter,999,0.4931666666666667,Low,At-Risk Users,No Action Needed
476,Starter,999,0.0,Low,At-Risk Users,No Action Needed
477,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
478,Starter,999,0.0133333333333333,Low,At-Risk Users,No Action Needed
479,Starter,999,0.4058769841269841,Low,Normal Users,No Action Needed
480,Starter,999,0.6564166666666666,Medium,Normal Users,Email Engagement Campaign
481,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
482,Starter,999,0.3342142857142858,Low,Normal Users,No Action Needed
483,Professional,2999,0.69,Medium,At-Risk Users,Provide Product Training
484,Starter,999,0.0412301587301587,Low,At-Risk Users,No Action Needed
485,Starter,999,0.3405714285714286,Low,Normal Users,No Action Needed
486,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
487,Starter,999,0.3463095238095235,Low,Normal Users,No Action Needed
488,Starter,999,0.2133333333333333,Low,At-Risk Users,No Action Needed
489,Starter,999,0.4513362193362195,Low,At-Risk Users,No Action Needed
490,Starter,999,0.2158055555555555,Low,At-Risk Users,No Action Needed
491,Professional,2999,0.4357976190476191,Low,At-Risk Users,No Action Needed
492,Starter,999,0.3057301587301586,Low,At-Risk Users,No Action Needed
493,Starter,999,0.3019166666666665,Low,Normal Users,No Action Needed
494,Starter,999,0.4691666666666667,Low,Normal Users,No Action Needed
495,Professional,2999,0.0206666666666666,Low,At-Risk Users,No Action Needed
496,Starter,999,0.9566666666666668,High,At-Risk Users,Offer 20% Discount
497,Professional,2999,0.04,Low,Normal Users,No Action Needed
498,Starter,999,0.1238291985791985,Low,At-Risk Users,No Action Needed
499,Starter,999,0.6533333333333334,Medium,Normal Users,Email Engagement Campaign
500,Starter,999,0.1379353563103563,Low,At-Risk Users,No Action Needed
501,Professional,2999,0.7416666666666667,Medium,At-Risk Users,Provide Product Training
502,Starter,999,0.0,Low,At-Risk Users,No Action Needed
503,Professional,2999,0.0,Low,Normal Users,No Action Needed
504,Professional,2999,0.2479880952380951,Low,At-Risk Users,No Action Needed
505,Professional,2999,0.68,Medium,Normal Users,Email Engagement Campaign
506,Professional,2999,0.73,Medium,Normal Users,Email Engagement Campaign
507,Starter,999,0.01,Low,Normal Users,No Action Needed
508,Starter,999,0.4891904761904762,Low,At-Risk Users,No Action Needed
509,Starter,999,0.18,Low,At-Risk Users,No Action Needed
510,Starter,999,0.2153095238095237,Low,At-Risk Users,No Action Needed
511,Starter,999,0.6095833333333333,Medium,Normal Users,Email Engagement Campaign
512,Professional,2999,0.0164285714285714,Low,At-Risk Users,No Action Needed
513,Starter,999,0.8389909812409811,High,Normal Users,Offer 20% Discount
514,Starter,999,0.016,Low,At-Risk Users,No Action Needed
515,Starter,999,0.4743373015873016,Low,Normal Users,No Action Needed
516,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
517,Starter,999,0.3030092130092128,Low,Normal Users,No Action Needed
518,Starter,999,0.97,High,Normal Users,Offer 20% Discount
519,Professional,2999,0.3,Low,Normal Users,No Action Needed
520,Starter,999,0.0,Low,At-Risk Users,No Action Needed
521,Starter,999,0.6564166666666666,Medium,Normal Users,Email Engagement Campaign
522,Professional,2999,0.0014285714285714,Low,At-Risk Users,No Action Needed
523,Starter,999,0.3312261904761904,Low,At-Risk Users,No Action Needed
524,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
525,Starter,999,0.2221309523809523,Low,At-Risk Users,No Action Needed
526,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
527,Starter,999,0.0033333333333333,Low,At-Risk Users,No Action Needed
528,Starter,999,0.07,Low,Normal Users,No Action Needed
529,Starter,999,0.2485039682539682,Low,Normal Users,No Action Needed
530,Starter,999,0.3764523809523809,Low,At-Risk Users,No Action Needed
531,Professional,2999,0.3283690476190476,Low,At-Risk Users,No Action Needed
532,Professional,2999,0.0241666666666666,Low,At-Risk Users,No Action Needed
533,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
534,Starter,999,0.97,High,Normal Users,Offer 20% Discount
535,Starter,999,0.2228086358086357,Low,At-Risk Users,No Action Needed
536,Starter,999,0.3529523809523809,Low,At-Risk Users,No Action Needed
537,Enterprise,9999,0.02,Low,Power Users,Upsell Enterprise Plan
538,Starter,999,0.6091666666666665,Medium,At-Risk Users,Provide Product Training
539,Professional,2999,0.5007128427128426,Medium,At-Risk Users,Provide Product Training
540,Professional,2999,0.0033333333333333,Low,At-Risk Users,No Action Needed
541,Professional,2999,0.4713809523809524,Low,At-Risk Users,No Action Needed
542,Starter,999,0.0,Low,At-Risk Users,No Action Needed
543,Starter,999,0.0,Low,At-Risk Users,No Action Needed
544,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
545,Starter,999,0.0,Low,Normal Users,No Action Needed
546,Starter,999,0.031,Low,At-Risk Users,No Action Needed
547,Professional,2999,0.4043333333333331,Low,Normal Users,No Action Needed
548,Starter,999,0.2776875901875901,Low,At-Risk Users,No Action Needed
549,Professional,2999,0.03,Low,Normal Users,No Action Needed
550,Starter,999,0.0578015873015872,Low,At-Risk Users,No Action Needed
551,Enterprise,9999,0.0346666666666666,Low,Power Users,Upsell Enterprise Plan
552,Starter,999,0.4027023809523809,Low,At-Risk Users,No Action Needed
553,Starter,999,0.3570941003441004,Low,At-Risk Users,No Action Needed
554,Enterprise,9999,0.1698333333333333,Low,Power Users,Upsell Enterprise Plan
555,Starter,999,0.0,Low,At-Risk Users,No Action Needed
556,Starter,999,0.5390952380952381,Medium,At-Risk Users,Provide Product Training
557,Starter,999,0.0133571428571428,Low,At-Risk Users,No Action Needed
558,Professional,2999,0.0,Low,Normal Users,No Action Needed
559,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
560,Starter,999,0.6069246031746032,Medium,At-Risk Users,Provide Product Training
561,Starter,999,0.165876984126984,Low,At-Risk Users,No Action Needed
562,Professional,2999,0.009,Low,At-Risk Users,No Action Needed
563,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
564,Starter,999,0.3234166666666665,Low,At-Risk Users,No Action Needed
565,Starter,999,0.7731150793650791,Medium,At-Risk Users,Provide Product Training
566,Professional,2999,0.0,Low,Normal Users,No Action Needed
567,Professional,2999,0.04,Low,At-Risk Users,No Action Needed
568,Starter,999,0.471508658008658,Low,At-Risk Users,No Action Needed
569,Starter,999,0.0,Low,At-Risk Users,No Action Needed
570,Starter,999,0.3409523809523811,Low,At-Risk Users,No Action Needed
571,Starter,999,0.0,Low,At-Risk Users,No Action Needed
572,Starter,999,0.0291666666666666,Low,At-Risk Users,No Action Needed
573,Professional,2999,0.0,Low,Normal Users,No Action Needed
574,Professional,2999,0.83,High,Normal Users,Offer 20% Discount
575,Starter,999,0.2839764402264401,Low,At-Risk Users,No Action Needed
576,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
577,Starter,999,0.0,Low,Normal Users,No Action Needed
578,Starter,999,0.0725833333333333,Low,Normal Users,No Action Needed
579,Starter,999,0.3239285714285714,Low,At-Risk Users,No Action Needed
580,Starter,999,0.4357319624819624,Low,At-Risk Users,No Action Needed
581,Starter,999,0.0034999999999999,Low,At-Risk Users,No Action Needed
582,Starter,999,0.3409523809523811,Low,At-Risk Users,No Action Needed
583,Starter,999,0.628952380952381,Medium,At-Risk Users,Provide Product Training
584,Starter,999,0.0397380952380952,Low,At-Risk Users,No Action Needed
585,Starter,999,0.4801785714285713,Low,At-Risk Users,No Action Needed
586,Starter,999,0.0533333333333333,Low,At-Risk Users,No Action Needed
587,Starter,999,0.0153333333333333,Low,At-Risk Users,No Action Needed
588,Starter,999,0.2193542568542567,Low,At-Risk Users,No Action Needed
589,Starter,999,0.0275,Low,Normal Users,No Action Needed
590,Professional,2999,0.03,Low,At-Risk Users,No Action Needed
591,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
592,Starter,999,0.3801666666666666,Low,At-Risk Users,No Action Needed
593,Starter,999,0.69,Medium,Normal Users,Email Engagement Campaign
594,Starter,999,0.0027272727272727,Low,At-Risk Users,No Action Needed
595,Starter,999,0.232126984126984,Low,Normal Users,No Action Needed
596,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
597,Starter,999,0.4813333333333334,Low,At-Risk Users,No Action Needed
598,Starter,999,0.2623066378066377,Low,Normal Users,No Action Needed
599,Starter,999,0.0287539682539682,Low,Normal Users,No Action Needed
600,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
601,Professional,2999,0.0083333333333333,Low,At-Risk Users,No Action Needed
602,Professional,2999,0.02,Low,At-Risk Users,No Action Needed
603,Starter,999,0.5957023809523809,Medium,At-Risk Users,Provide Product Training
604,Starter,999,0.3263333333333332,Low,At-Risk Users,No Action Needed
605,Starter,999,0.3766130813630814,Low,At-Risk Users,No Action Needed
606,Professional,2999,0.0240238095238095,Low,At-Risk Users,No Action Needed
607,Starter,999,0.4513362193362195,Low,At-Risk Users,No Action Needed
608,Professional,2999,0.0,Low,Normal Users,No Action Needed
609,Enterprise,9999,0.0346666666666666,Low,Power Users,Upsell Enterprise Plan
610,Starter,999,0.3123772893772893,Low,At-Risk Users,No Action Needed
611,Starter,999,0.4905435675435677,Low,At-Risk Users,No Action Needed
612,Starter,999,0.0221904761904761,Low,Normal Users,No Action Needed
613,Starter,999,0.0027272727272727,Low,At-Risk Users,No Action Needed
614,Starter,999,0.2832222222222221,Low,At-Risk Users,No Action Needed
615,Professional,2999,0.2606507936507937,Low,At-Risk Users,No Action Needed
616,Starter,999,0.628952380952381,Medium,At-Risk Users,Provide Product Training
617,Starter,999,0.3757142857142856,Low,At-Risk Users,No Action Needed
618,Starter,999,0.5823023088023087,Medium,Normal Users,Email Engagement Campaign
619,Professional,2999,0.02,Low,At-Risk Users,No Action Needed
620,Starter,999,0.4387803030303029,Low,Normal Users,No Action Needed
621,Professional,2999,0.0,Low,Normal Users,No Action Needed
622,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
623,Professional,2999,0.015,Low,At-Risk Users,No Action Needed
624,Starter,999,0.3766130813630814,Low,At-Risk Users,No Action Needed
625,Starter,999,0.0383333333333333,Low,At-Risk Users,No Action Needed
626,Starter,999,0.715,Medium,Normal Users,Email Engagement Campaign
627,Starter,999,0.0034999999999999,Low,At-Risk Users,No Action Needed
628,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
629,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
630,Starter,999,0.0,Low,At-Risk Users,No Action Needed
631,Professional,2999,0.0,Low,Normal Users,No Action Needed
632,Starter,999,0.4238778998778999,Low,At-Risk Users,No Action Needed
633,Starter,999,0.0947380952380952,Low,At-Risk Users,No Action Needed
634,Professional,2999,0.25,Low,Normal Users,No Action Needed
635,Starter,999,0.2892857142857142,Low,At-Risk Users,No Action Needed
636,Starter,999,0.7,Medium,At-Risk Users,Provide Product Training
637,Starter,999,0.4892312409812411,Low,At-Risk Users,No Action Needed
638,Professional,2999,0.0,Low,Normal Users,No Action Needed
639,Starter,999,0.3954999999999999,Low,Normal Users,No Action Needed
640,Professional,2999,0.0303333333333333,Low,At-Risk Users,No Action Needed
641,Professional,2999,0.02,Low,Normal Users,No Action Needed
642,Starter,999,0.3648571428571428,Low,Normal Users,No Action Needed
643,Starter,999,0.194056277056277,Low,At-Risk Users,No Action Needed
644,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
645,Starter,999,0.0516666666666666,Low,Normal Users,No Action Needed
646,Starter,999,0.32,Low,Normal Users,No Action Needed
647,Starter,999,0.312,Low,At-Risk Users,No Action Needed
648,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
649,Starter,999,0.1266666666666666,Low,Normal Users,No Action Needed
650,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
651,Enterprise,9999,0.19,Low,Power Users,Upsell Enterprise Plan
652,Starter,999,0.3621309523809524,Low,Normal Users,No Action Needed
653,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
654,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
655,Starter,999,0.0735,Low,At-Risk Users,No Action Needed
656,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
657,Enterprise,9999,0.11,Low,Power Users,Upsell Enterprise Plan
658,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
659,Professional,2999,0.63,Medium,Normal Users,Email Engagement Campaign
660,Starter,999,0.0,Low,At-Risk Users,No Action Needed
661,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
662,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
663,Professional,2999,0.03,Low,Normal Users,No Action Needed
