user_id,plan_type,monthly_revenue,total_usage,ticket_count,segment
641,Professional,2999,193,3.0,Normal Users
642,Starter,999,102,3.0,Normal Users
643,Starter,999,171,1.0,At-Risk Users
644,Professional,2999,103,1.0,At-Risk Users
645,Starter,999,126,5.0,Normal Users
646,Starter,999,229,4.0,Normal Users
647,Starter,999,209,0.0,At-Risk Users
648,Professional,2999,269,2.0,At-Risk Users
649,Starter,999,138,3.0,Normal Users
650,Professional,2999,168,2.0,At-Risk Users
651,Enterprise,9999,206,1.0,Power Users
652,Starter,999,65,3.0,Normal Users
653,Professional,2999,64,0.0,At-Risk Users
654,Enterprise,9999,231,0.0,Power Users
655,Starter,999,76,2.0,At-Risk Users
656,Professional,2999,132,1.0,At-Risk Users
657,Enterprise,9999,76,2.0,Power Users
658,Enterprise,9999,72,3.0,Power Users
659,Professional,2999,189,3.0,Normal Users
660,Starter,999,263,1.0,At-Risk Users
661,Enterprise,9999,105,0.0,Power Users
662,Enterprise,9999,150,2.0,Power Users
663,Professional,2999,67,3.0,Normal Users
664,Professional,2999,176,1.0,At-Risk Users
665,Enterprise,9999,172,0.0,Power Users
666,Starter,999,86,1.0,At-Risk Users
667,Enterprise,9999,30,2.0,Power Users
668,Starter,999,121,3.0,Normal Users
669,Starter,999,121,3.0,Normal Users
670,Professional,2999,70,1.0,At-Risk Users
671,Starter,999,168,0.0,At-Risk Users
672,Professional,2999,141,0.0,At-Risk Users
673,Starter,999,162,5.0,Normal Users
674,Starter,999,115,2.0,At-Risk Users
675,Professional,2999,169,3.0,Normal Users
676,Starter,999,100,4.0,Normal Users
677,Starter,999,123,1.0,At-Risk Users
678,Starter,999,119,3.0,Normal Users
679,Starter,999,123,3.0,Normal Users
680,Professional,2999,167,5.0,Normal Users
681,Starter,999,135,1.0,At-Risk Users
682,Professional,2999,109,3.0,Normal Users
683,Starter,999,212,2.0,At-Risk Users
684,Starter,999,128,1.0,At-Risk Users
685,Starter,999,81,1.0,At-Risk Users
686,Enterprise,9999,148,0.0,Power Users
687,Professional,2999,172,1.0,At-Risk Users
688,Professional,2999,106,2.0,At-Risk Users
689,Starter,999,179,3.0,Normal Users
690,Starter,999,173,4.0,Normal Users
691,Professional,2999,252,0.0,At-Risk Users
692,Starter,999,193,3.0,Normal Users
693,Professional,2999,112,1.0,At-Risk Users
694,Starter,999,185,0.0,At-Risk Users
695,Professional,2999,143,1.0,At-Risk Users
696,Starter,999,170,1.0,At-Risk Users
697,Starter,999,67,1.0,At-Risk Users
698,Starter,999,234,5.0,Normal Users
699,Professional,2999,232,2.0,At-Risk Users
700,Professional,2999,165,1.0,At-Risk Users
701,Starter,999,91,3.0,Normal Users
702,Starter,999,63,2.0,At-Risk Users
703,Professional,2999,161,3.0,Normal Users
704,Starter,999,121,1.0,At-Risk Users
705,Starter,999,183,2.0,At-Risk Users
706,Starter,999,163,1.0,At-Risk Users
707,Starter,999,157,3.0,Normal Users
708,Starter,999,213,0.0,At-Risk Users
709,Starter,999,183,5.0,Normal Users
710,Starter,999,176,1.0,At-Risk Users
711,Starter,999,216,6.0,Normal Users
712,Starter,999,294,5.0,Normal Users
713,Starter,999,186,1.0,At-Risk Users
714,Professional,2999,180,2.0,At-Risk Users
715,Starter,999,124,3.0,Normal Users
716,Starter,999,171,3.0,Normal Users
717,Starter,999,139,2.0,At-Risk Users
718,Starter,999,147,0.0,At-Risk Users
719,Starter,999,158,1.0,At-Risk Users
720,Professional,2999,88,2.0,At-Risk Users
721,Professional,2999,210,3.0,Normal Users
722,Professional,2999,127,0.0,At-Risk Users
723,Starter,999,230,1.0,At-Risk Users
724,Starter,999,121,0.0,At-Risk Users
725,Starter,999,113,1.0,At-Risk Users
726,Professional,2999,115,2.0,At-Risk Users
727,Starter,999,151,2.0,At-Risk Users
728,Starter,999,231,1.0,At-Risk Users
729,Starter,999,166,2.0,At-Risk Users
730,Starter,999,158,3.0,Normal Users
731,Starter,999,161,4.0,Normal Users
732,Professional,2999,112,4.0,Normal Users
733,Starter,999,164,6.0,Normal Users
734,Professional,2999,167,1.0,At-Risk Users
735,Starter,999,129,3.0,Normal Users
736,Enterprise,9999,168,1.0,Power Users
737,Starter,999,60,1.0,At-Risk Users
738,Starter,999,233,1.0,At-Risk Users
739,Starter,999,250,1.0,At-Risk Users
740,Professional,2999,140,3.0,Normal Users
741,Starter,999,55,1.0,At-Risk Users
742,Professional,2999,214,2.0,At-Risk Users
743,Starter,999,111,2.0,At-Risk Users
744,Professional,2999,138,2.0,At-Risk Users
745,Starter,999,182,0.0,At-Risk Users
746,Starter,999,99,2.0,At-Risk Users
747,Professional,2999,86,2.0,At-Risk Users
748,Enterprise,9999,110,0.0,Power Users
749,Starter,999,97,4.0,Normal Users
750,Professional,2999,170,1.0,At-Risk Users
751,Starter,999,180,3.0,Normal Users
752,Starter,999,139,3.0,Normal Users
753,Starter,999,68,1.0,At-Risk Users
754,Starter,999,153,2.0,At-Risk Users
755,Professional,2999,170,1.0,At-Risk Users
756,Starter,999,17,0.0,At-Risk Users
757,Starter,999,387,0.0,At-Risk Users
758,Professional,2999,122,0.0,At-Risk Users
759,Professional,2999,233,4.0,Normal Users
760,Starter,999,117,5.0,Normal Users
761,Professional,2999,131,2.0,At-Risk Users
762,Professional,2999,126,9.0,Normal Users
763,Starter,999,143,3.0,Normal Users
764,Starter,999,165,2.0,At-Risk Users
765,Starter,999,114,4.0,Normal Users
766,Starter,999,218,0.0,At-Risk Users
767,Starter,999,233,0.0,At-Risk Users
768,Starter,999,86,3.0,Normal Users
769,Enterprise,9999,282,3.0,Power Users
770,Starter,999,197,2.0,At-Risk Users
771,Starter,999,120,0.0,At-Risk Users
772,Professional,2999,162,0.0,At-Risk Users
773,Enterprise,9999,156,1.0,Power Users
774,Professional,2999,155,0.0,At-Risk Users
775,Starter,999,140,2.0,At-Risk Users
776,Starter,999,258,1.0,At-Risk Users
777,Starter,999,110,1.0,At-Risk Users
778,Professional,2999,167,4.0,Normal Users
779,Starter,999,124,3.0,Normal Users
780,Professional,2999,69,1.0,At-Risk Users
781,Professional,2999,126,0.0,At-Risk Users
782,Starter,999,75,5.0,Normal Users
783,Professional,2999,58,0.0,At-Risk Users
784,Professional,2999,120,4.0,Normal Users
785,Starter,999,245,2.0,At-Risk Users
786,Enterprise,9999,212,1.0,Power Users
787,Professional,2999,172,2.0,At-Risk Users
788,Professional,2999,114,0.0,At-Risk Users
789,Professional,2999,194,1.0,At-Risk Users
790,Starter,999,197,1.0,At-Risk Users
791,Starter,999,176,0.0,At-Risk Users
792,Enterprise,9999,179,0.0,Power Users
793,Professional,2999,162,1.0,At-Risk Users
794,Professional,2999,133,0.0,At-Risk Users
795,Starter,999,87,3.0,Normal Users
796,Starter,999,93,2.0,At-Risk Users
797,Enterprise,9999,83,3.0,Power Users
798,Professional,2999,127,3.0,Normal Users
799,Starter,999,187,1.0,At-Risk Users
800,Enterprise,9999,106,1.0,Power Users
801,Starter,999,63,2.0,At-Risk Users
802,Starter,999,216,1.0,At-Risk Users
803,Professional,2999,78,3.0,Normal Users
804,Starter,999,61,4.0,Normal Users
805,Enterprise,9999,140,1.0,Power Users
806,Starter,999,266,3.0,Normal Users
807,Starter,999,127,2.0,At-Risk Users
808,Professional,2999,124,1.0,At-Risk Users
809,Enterprise,9999,151,0.0,Power Users
810,Starter,999,177,2.0,At-Risk Users
811,Professional,2999,165,2.0,At-Risk Users
812,Starter,999,171,1.0,At-Risk Users
813,Professional,2999,201,0.0,At-Risk Users
814,Professional,2999,124,3.0,Normal Users
815,Enterprise,9999,146,2.0,Power Users
816,Professional,2999,214,1.0,At-Risk Users
817,Enterprise,9999,117,2.0,Power Users
818,Professional,2999,140,2.0,At-Risk Users
819,Professional,2999,182,1.0,At-Risk Users
820,Professional,2999,173,3.0,Normal Users
821,Starter,999,295,2.0,At-Risk Users
822,Starter,999,231,3.0,Normal Users
823,Starter,999,109,4.0,Normal Users
824,Starter,999,237,0.0,At-Risk Users
825,Starter,999,149,3.0,Normal Users
826,Starter,999,151,2.0,At-Risk Users
827,Professional,2999,243,2.0,At-Risk Users
828,Starter,999,109,0.0,At-Risk Users
829,Starter,999,217,6.0,Normal Users
830,Starter,999,180,2.0,At-Risk Users
831,Professional,2999,173,1.0,At-Risk Users
832,Professional,2999,112,4.0,Normal Users
833,Starter,999,121,0.0,At-Risk Users
834,Starter,999,185,1.0,At-Risk Users
835,Starter,999,203,0.0,At-Risk Users
836,Starter,999,295,1.0,At-Risk Users
837,Starter,999,228,3.0,Normal Users
838,Professional,2999,76,2.0,At-Risk Users
839,Starter,999,78,3.0,Normal Users
840,Enterprise,9999,180,1.0,Power Users
841,Starter,999,177,2.0,At-Risk Users
842,Starter,999,213,0.0,At-Risk Users
843,Starter,999,134,1.0,At-Risk Users
844,Professional,2999,117,3.0,Normal Users
845,Professional,2999,134,1.0,At-Risk Users
846,Starter,999,103,2.0,At-Risk Users
847,Professional,2999,185,2.0,At-Risk Users
848,Professional,2999,115,3.0,Normal Users
849,Starter,999,139,1.0,At-Risk Users
850,Professional,2999,111,1.0,At-Risk Users
851,Starter,999,113,3.0,Normal Users
852,Starter,999,77,5.0,Normal Users
853,Professional,2999,158,1.0,At-Risk Users
854,Professional,2999,291,2.0,At-Risk Users
855,Professional,2999,121,3.0,Normal Users
856,Starter,999,193,1.0,At-Risk Users
857,Professional,2999,260,1.0,At-Risk Users
858,Starter,999,132,2.0,At-Risk Users
859,Starter,999,125,2.0,At-Risk Users
860,Starter,999,82,4.0,Normal Users
861,Enterprise,9999,101,2.0,Power Users
862,Starter,999,187,3.0,Normal Users
863,Starter,999,130,1.0,At-Risk Users
864,Professional,2999,134,1.0,At-Risk Users
865,Professional,2999,195,2.0,At-Risk Users
866,Starter,999,149,1.0,At-Risk Users
867,Starter,999,123,2.0,At-Risk Users
868,Professional,2999,177,0.0,At-Risk Users
869,Enterprise,9999,157,2.0,Power Users
870,Professional,2999,120,2.0,At-Risk Users
871,Professional,2999,164,0.0,At-Risk Users
872,Enterprise,9999,39,3.0,Power Users
873,Professional,2999,90,3.0,Normal Users
874,Starter,999,267,4.0,Normal Users
875,Starter,999,174,1.0,At-Risk Users
876,Professional,2999,107,3.0,Normal Users
877,Enterprise,9999,57,4.0,Power Users
878,Starter,999,195,1.0,At-Risk Users
879,Starter,999,87,1.0,At-Risk Users
880,Starter,999,112,2.0,At-Risk Users
881,Starter,999,151,1.0,At-Risk Users
882,Starter,999,134,2.0,At-Risk Users
883,Professional,2999,281,1.0,At-Risk Users
884,Professional,2999,101,6.0,Normal Users
885,Professional,2999,107,0.0,At-Risk Users
886,Enterprise,9999,276,3.0,Power Users
887,Starter,999,170,2.0,At-Risk Users
888,Professional,2999,255,3.0,Normal Users
889,Starter,999,276,1.0,At-Risk Users
890,Professional,2999,189,1.0,At-Risk Users
891,Starter,999,86,3.0,Normal Users
892,Starter,999,62,1.0,At-Risk Users
893,Professional,2999,126,1.0,At-Risk Users
894,Starter,999,206,2.0,At-Risk Users
895,Enterprise,9999,197,1.0,Power Users
896,Enterprise,9999,112,5.0,Power Users
897,Enterprise,9999,129,3.0,Power Users
898,Starter,999,88,1.0,At-Risk Users
899,Professional,2999,68,1.0,At-Risk Users
900,Professional,2999,122,1.0,At-Risk Users
901,Starter,999,209,2.0,At-Risk Users
902,Starter,999,141,4.0,Normal Users
903,Professional,2999,226,0.0,At-Risk Users
904,Starter,999,77,7.0,Normal Users
905,Professional,2999,79,4.0,Normal Users
906,Professional,2999,163,1.0,At-Risk Users
907,Enterprise,9999,102,2.0,Power Users
908,Professional,2999,83,4.0,Normal Users
909,Professional,2999,137,1.0,At-Risk Users
910,Enterprise,9999,206,3.0,Power Users
911,Starter,999,119,5.0,Normal Users
912,Starter,999,162,3.0,Normal Users
913,Starter,999,142,1.0,At-Risk Users
914,Starter,999,70,1.0,At-Risk Users
915,Starter,999,134,2.0,At-Risk Users
916,Starter,999,109,1.0,At-Risk Users
917,Professional,2999,196,3.0,Normal Users
918,Professional,2999,186,4.0,Normal Users
919,Professional,2999,143,2.0,At-Risk Users
920,Starter,999,151,3.0,Normal Users
921,Professional,2999,222,2.0,At-Risk Users
922,Professional,2999,102,3.0,Normal Users
923,Starter,999,153,0.0,At-Risk Users
924,Starter,999,105,5.0,Normal Users
925,Starter,999,193,0.0,At-Risk Users
926,Starter,999,236,2.0,At-Risk Users
927,Starter,999,172,2.0,At-Risk Users
928,Starter,999,217,1.0,At-Risk Users
929,Starter,999,202,1.0,At-Risk Users
930,Enterprise,9999,33,1.0,Power Users
931,Starter,999,68,1.0,At-Risk Users
932,Starter,999,127,1.0,At-Risk Users
933,Professional,2999,116,1.0,At-Risk Users
934,Starter,999,140,1.0,At-Risk Users
935,Enterprise,9999,152,3.0,Power Users
936,Starter,999,178,1.0,At-Risk Users
937,Professional,2999,164,1.0,At-Risk Users
938,Enterprise,9999,105,1.0,Power Users
939,Professional,2999,173,5.0,Normal Users
940,Starter,999,311,1.0,At-Risk Users
941,Enterprise,9999,101,0.0,Power Users
942,Starter,999,197,3.0,Normal Users
943,Starter,999,200,0.0,At-Risk Users
944,Professional,2999,168,2.0,At-Risk Users
945,Starter,999,162,1.0,At-Risk Users
946,Professional,2999,129,1.0,At-Risk Users
947,Starter,999,158,2.0,At-Risk Users
948,Starter,999,75,3.0,Normal Users
949,Professional,2999,134,2.0,At-Risk Users
950,Starter,999,138,0.0,At-Risk Users
951,Starter,999,111,3.0,Normal Users
952,Starter,999,115,1.0,At-Risk Users
953,Starter,999,218,2.0,At-Risk Users
954,Starter,999,136,0.0,At-Risk Users
955,Professional,2999,163,3.0,Normal Users
956,Starter,999,76,2.0,At-Risk Users
957,Starter,999,166,1.0,At-Risk Users
958,Starter,999,107,1.0,At-Risk Users
959,Starter,999,145,2.0,At-Risk Users
960,Starter,999,150,0.0,At-Risk Users
961,Starter,999,152,0.0,At-Risk Users
962,Starter,999,73,7.0,Normal Users
963,Professional,2999,188,4.0,Normal Users
964,Starter,999,139,3.0,Normal Users
965,Starter,999,212,1.0,At-Risk Users
966,Professional,2999,159,2.0,At-Risk Users
967,Professional,2999,169,1.0,At-Risk Users
968,Starter,999,166,4.0,Normal Users
969,Starter,999,213,3.0,Normal Users
970,Professional,2999,212,3.0,Normal Users
971,Starter,999,104,2.0,At-Risk Users
972,Starter,999,173,1.0,At-Risk Users
973,Starter,999,148,2.0,At-Risk Users
974,Starter,999,225,1.0,At-Risk Users
975,Starter,999,169,3.0,Normal Users
976,Starter,999,101,2.0,At-Risk Users
977,Professional,2999,143,0.0,At-Risk Users
978,Starter,999,173,0.0,At-Risk Users
979,Starter,999,268,1.0,At-Risk Users
980,Enterprise,9999,189,2.0,Power Users
981,Professional,2999,154,1.0,At-Risk Users
982,Starter,999,117,0.0,At-Risk Users
983,Enterprise,9999,217,0.0,Power Users
984,Starter,999,153,3.0,Normal Users
985,Enterprise,9999,75,1.0,Power Users
986,Professional,2999,76,3.0,Normal Users
987,Starter,999,147,0.0,At-Risk Users
988,Starter,999,118,1.0,At-Risk Users
989,Professional,2999,89,2.0,At-Risk Users
990,Starter,999,249,5.0,Normal Users
991,Starter,999,190,1.0,At-Risk Users
992,Starter,999,116,2.0,At-Risk Users
993,Starter,999,136,1.0,At-Risk Users
994,Starter,999,199,1.0,At-Risk Users
995,Starter,999,144,1.0,At-Risk Users
996,Starter,999,129,0.0,At-Risk Users
997,Starter,999,171,2.0,At-Risk Users
998,Starter,999,131,2.0,At-Risk Users
999,Starter,999,273,3.0,Normal Users
1000,Professional,2999,187,1.0,At-Risk Users
1001,Starter,999,140,1.0,At-Risk Users
1002,Professional,2999,256,3.0,Normal Users
1003,Starter,999,140,6.0,Normal Users
1004,Starter,999,210,1.0,At-Risk Users
1005,Starter,999,249,0.0,At-Risk Users
1006,Professional,2999,161,3.0,Normal Users
1007,Professional,2999,135,1.0,At-Risk Users
1008,Starter,999,106,3.0,Normal Users
1009,Starter,999,169,2.0,At-Risk Users
1010,Professional,2999,110,2.0,At-Risk Users
1011,Starter,999,90,2.0,At-Risk Users
1012,Starter,999,306,0.0,At-Risk Users
1013,Starter,999,104,1.0,At-Risk Users
1014,Starter,999,231,1.0,At-Risk Users
1015,Starter,999,204,1.0,At-Risk Users
1016,Professional,2999,120,5.0,Normal Users
1017,Professional,2999,108,3.0,Normal Users
1018,Professional,2999,154,3.0,Normal Users
1019,Starter,999,38,3.0,Normal Users
1020,Starter,999,283,2.0,At-Risk Users
1021,Professional,2999,165,0.0,At-Risk Users
1022,Starter,999,157,3.0,Normal Users
1023,Professional,2999,167,3.0,Normal Users
1024,Starter,999,249,1.0,At-Risk Users
1025,Starter,999,206,3.0,Normal Users
1026,Enterprise,9999,251,2.0,Power Users
1027,Starter,999,147,1.0,At-Risk Users
1028,Starter,999,56,3.0,Normal Users
1029,Starter,999,105,2.0,At-Risk Users
1030,Professional,2999,196,2.0,At-Risk Users
1031,Starter,999,117,4.0,Normal Users
1032,Starter,999,162,5.0,Normal Users
1033,Starter,999,149,2.0,At-Risk Users
1034,Starter,999,89,2.0,At-Risk Users
1035,Starter,999,183,1.0,At-Risk Users
1036,Professional,2999,197,2.0,At-Risk Users
1037,Starter,999,150,1.0,At-Risk Users
1038,Professional,2999,137,2.0,At-Risk Users
1039,Starter,999,113,1.0,At-Risk Users
1040,Starter,999,157,3.0,Normal Users
1041,Starter,999,131,0.0,At-Risk Users
1042,Starter,999,195,3.0,Normal Users
1043,Starter,999,155,2.0,At-Risk Users
1044,Starter,999,217,2.0,At-Risk Users
1045,Starter,999,76,2.0,At-Risk Users
1046,Professional,2999,195,1.0,At-Risk Users
1047,Starter,999,142,2.0,At-Risk Users
1048,Starter,999,138,2.0,At-Risk Users
1049,Starter,999,199,1.0,At-Risk Users
1050,Professional,2999,150,4.0,Normal Users
1051,Starter,999,97,2.0,At-Risk Users
1052,Professional,2999,11,3.0,Normal Users
1053,Starter,999,228,1.0,At-Risk Users
1054,Professional,2999,186,2.0,At-Risk Users
1055,Professional,2999,101,0.0,At-Risk Users
1056,Professional,2999,163,3.0,Normal Users
1057,Enterprise,9999,168,3.0,Power Users
1058,Starter,999,141,3.0,Normal Users
1059,Starter,999,72,3.0,Normal Users
1060,Starter,999,122,1.0,At-Risk Users
1061,Starter,999,175,4.0,Normal Users
1062,Starter,999,124,1.0,At-Risk Users
1063,Professional,2999,120,1.0,At-Risk Users
1064,Starter,999,209,0.0,At-Risk Users
1065,Enterprise,9999,161,4.0,Power Users
1066,Starter,999,147,1.0,At-Risk Users
1067,Starter,999,187,2.0,At-Risk Users
1068,Starter,999,130,2.0,At-Risk Users
1069,Professional,2999,142,2.0,At-Risk Users
1070,Starter,999,184,1.0,At-Risk Users
1071,Starter,999,77,2.0,At-Risk Users
1072,Starter,999,162,0.0,At-Risk Users
1073,Starter,999,193,1.0,At-Risk Users
1074,Professional,2999,186,3.0,Normal Users
1075,Starter,999,108,2.0,At-Risk Users
1076,Starter,999,245,4.0,Normal Users
1077,Starter,999,160,4.0,Normal Users
1078,Starter,999,64,2.0,At-Risk Users
1079,Starter,999,117,1.0,At-Risk Users
1080,Starter,999,191,1.0,At-Risk Users
1081,Starter,999,143,2.0,At-Risk Users
1082,Starter,999,124,3.0,Normal Users
1083,Enterprise,9999,340,0.0,Power Users
1084,Starter,999,256,3.0,Normal Users
1085,Professional,2999,145,6.0,Normal Users
1086,Professional,2999,79,1.0,At-Risk Users
1087,Starter,999,149,3.0,Normal Users
1088,Starter,999,125,2.0,At-Risk Users
1089,Starter,999,117,2.0,At-Risk Users
1090,Professional,2999,172,4.0,Normal Users
1091,Enterprise,9999,170,3.0,Power Users
1092,Professional,2999,205,3.0,Normal Users
1093,Professional,2999,261,3.0,Normal Users
1094,Starter,999,68,5.0,Normal Users
1095,Enterprise,9999,103,4.0,Power Users
1096,Starter,999,59,3.0,Normal Users
1097,Professional,2999,226,2.0,At-Risk Users
1098,Professional,2999,142,2.0,At-Risk Users
1099,Professional,2999,222,0.0,At-Risk Users
1100,Professional,2999,101,2.0,At-Risk Users
1101,Professional,2999,203,2.0,At-Risk Users
1102,Starter,999,184,0.0,At-Risk Users
1103,Professional,2999,117,4.0,Normal Users
1104,Starter,999,256,6.0,Normal Users
1105,Professional,2999,165,3.0,Normal Users
